feature	importance
RAW_1_stats_cv_whole	2012.6
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1379.2
RAW_12_rpt_cost_cosine_whole	1267.0
RAW_10_ratio_beyond_r_sigma_1_5_diff	1215.0
RAW_10_linear_trend_attr_rvalue_ratio	1205.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	1173.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	1160.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	1151.8
RAW_1_stats_median_ratio	1129.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1109.8
RAW_8_perm_entropy_left	1101.6
RAW_12_rpt_cost_rank_left	1092.0
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	1088.0
RAW_10_quantile_0_4_ratio	1063.0
RAW_2_ks_stat	1050.6
RAW_3_sum_ratio	1046.0
RAW_4_autocorr_lag1_ratio	1034.2
RAW_1_stats_mean_of_rolling_std_ratio	1022.2
RAW_11_param_0_ratio	1019.6
RAW_8_sample_entropy_left	1019.0
RAW_10_linear_trend_attr_intercept_ratio	1003.4
RAW_10_quantile_0_1_ratio	980.8
RAW_4_autocorr_lag1_diff	974.6
RAW_1_stats_kurt_whole	966.6
RAW_11_param_4_left	966.0
RAW_1_stats_kurt_right	964.2
RAW_8_hjorth_complexity_diff	963.8
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	940.8
RAW_1_stats_mean_whole	938.2
RAW_1_stats_std_whole	932.4
RAW_10_quantile_0_4_whole	928.6
RAW_1_stats_kurt_left	924.6
RAW_10_quantile_0_4_right	892.8
RAW_2_bartlett_stat	857.2
RAW_8_approx_entropy_whole	818.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio	814.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	779.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	756.2
RAW_2_ad_stat	751.0
RAW_11_param_0_whole	735.2
RAW_8_sample_entropy_whole	707.4
RAW_2_jb_pvalue_ratio	671.2
RAW_2_ks_pvalue	657.2
RAW_7_rolling_std_w50_mean_whole	652.0
RAW_2_levene_stat	644.2
RAW_2_shapiro_pvalue_left	621.6
RAW_10_ratio_value_number_to_time_series_length_whole	560.4
RAW_2_bartlett_pvalue	452.2
RAW_2_levene_pvalue	403.0
nn_10_mean	347.4
RAW_10_percentage_of_reoccurring_values_to_all_values_left	340.4
RAW_10_ratio_value_number_to_time_series_length_diff	336.6
RAW_10_ratio_value_number_to_time_series_length_left	301.8
RAW_2_jb_pvalue_left	295.4
RAW_2_ad_pvalue	230.0
nn_5_mean	158.0
RAW_10_ratio_value_number_to_time_series_length_ratio	155.4
nn_7_mean	140.4
nn_3_mean	86.6
