feature	permutation_importance_mean	permutation_importance_std
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	0.10105669726378534	0.024140700471158117
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.06214350974749213	0.014519729828601757
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	0.0019376864061926003	0.0009144087022881602
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	0.0018900674373210594	0.001655796024021453
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left	0.0014571480807367154	0.0006845111787375023
cross_mul_RAW_8_benford_correlation_whole_RAW_8_count_above_0_whole	0.0012517298570805635	0.00045480836911022363
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.0011526670083153634	0.0009136310857213706
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_2_ad_pvalue	0.0009421281434564676	0.0003728707267083552
cross_mul_RAW_8_benford_correlation_whole_DIFF_7_sample_entropy_right	0.0009348433113990307	9.416659651319315e-05
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	0.0008286535153471608	0.0009590239748127633
sqmul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_index_mass_quantile_q_0_1_right	0.0007772772617765111	0.0005232469685560312
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_1_stats_kurt_left	0.0007710752177568293	0.000457946060099454
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	0.0007513395536336819	0.00029304643108444834
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.000747804534557539	0.00010738349213330368
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_linear_trend_attr_pvalue_ratio_to_whole_left	0.0006360257104055878	0.00044718009221086415
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_7_spectral_entropy_whole	0.0005890173450421399	0.00041609055593473454
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.0005572480757183873	0.0003472922749880866
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	0.0005564362223149167	0.0004566141248846468
DIFF_8_benford_correlation_left	0.0005323862069706985	0.0003874519137128028
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0004950987870139678	0.0007867266662933916
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left	0.0004793993443806776	0.0004489689590464107
div_RAW_3_detrend_volatility_normalized_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.00046964039950949006	0.0004375979446963167
cross_mul_RAW_7_sample_entropy_left_DIFF_8_quantile_0_4_contribution_left	0.00046704238574234776	0.0002563451310947082
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	0.0004441164123219454	0.00038521557551734385
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_2_bartlett_pvalue	0.000435826052322632	0.0004751616999856378
RAW_8_ratio_value_number_to_time_series_length_whole	0.00043490097159116554	0.00024948964210803274
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_10_rpt_cost_rank_diff	0.0004329835206930566	0.00044334793097363355
RAW_8_quantile_0_1_contribution_right	0.0004255160257788471	0.000257055937415872
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	0.00040350003906407413	0.000317852585141125
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	0.0003861738934218972	0.0004169917845481236
