feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.029449234066073658	0.005318579264970523
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	0.01680347912201587	0.006604227727235823
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.014886474945856936	0.007764466145589535
RAW_1_stats_std_whole	0.005665171942634443	0.0027922647405547794
RAW_8_sample_entropy_left	0.0049275613975500255	0.0018808378288921491
RAW_2_ks_stat	0.004881767788127947	0.002462797988210109
RAW_2_bartlett_pvalue	0.004773751942617677	0.003987747185655794
RAW_10_quantile_0_4_whole	0.0040618527005432245	0.0031922451923074046
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.003666850465345986	0.0008239749125268539
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.0034010291883631453	0.00250276575989516
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	0.003381527443470811	0.001209547133199079
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.003185879579922979	0.002209660212977117
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.0027233436735983516	0.000888033792980486
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	0.0025744268225830714	0.0009473542363311079
RAW_1_stats_kurt_left	0.0023873011202439607	0.0008280277770801255
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	0.0022388607662279436	0.001612156455884794
RAW_2_ad_stat	0.002227131179884289	0.0028530115879006634
RAW_10_quantile_0_4_right	0.002065707288774471	0.0007044160552877503
RAW_4_autocorr_lag1_diff	0.0019968324857590636	0.0008593643357280507
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.001868107001901237	0.001020738894150671
RAW_10_quantile_0_4_ratio_to_whole_left	0.001866240884627015	0.000988923381309135
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.0018173415727268064	0.001603727468253153
RAW_10_quantile_0_6_ratio_to_whole_left	0.0018013019092566218	0.0012118880897259876
RAW_3_cumsum_max_ratio_to_whole_left	0.001777277669066666	0.0007206479551364435
RAW_2_levene_stat	0.0017394391392255646	0.0010199729154454912
RAW_2_bartlett_stat	0.0017369246781317258	0.0017571282762403365
RAW_10_quantile_0_1_ratio	0.0016768206911400552	0.0010435941676400237
RAW_12_rpt_cost_rank_left	0.0015829390847210156	0.000998265801813422
RAW_10_ratio_value_number_to_time_series_length_whole	0.0015660507148361404	0.0005367695407920021
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	0.0014907281027636745	0.0008424679307475198
RAW_10_linear_trend_attr_rvalue_diff	0.0014271402015979017	0.0011995492306443767
RAW_8_sample_entropy_whole	0.0014084106645218196	0.0006389072473560466
RAW_1_stats_mean_whole	0.0013902578800602584	0.0004196102549883351
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0013878553651609892	0.0007711741298194869
RAW_1_stats_kurt_whole	0.0013722428378179397	0.0014818832071586828
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.00136783283006638	0.0007650167497690861
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	0.0013347640764341541	0.0008095062144688495
RAW_12_rpt_cost_cosine_whole	0.001323320016509022	0.0011161054160609162
RAW_8_cond_entropy_left	0.0012353937639113487	0.0012033749447365257
RAW_10_fft_coefficient_attr_imag_coeff_1_left	0.0012203341829001447	0.0007061431980351499
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	0.0012101104671768692	0.0007752602040336745
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	0.0011893909849415873	0.0013413072342214679
RAW_7_rolling_std_w50_mean_whole	0.001175194908393481	0.00040309280594520946
RAW_10_linear_trend_attr_rvalue_ratio	0.0011466895339805206	0.0004475231460007944
RAW_10_ar_coefficient_coeff_2_k_10_left	0.0011348976981513915	0.00018040916442562017
RAW_13_robust_quartile_cv_whole	0.001123054422817862	0.0004993108711299625
RAW_1_stats_min_whole	0.0011176216981889386	0.001559641806076481
RAW_13_robust_mad_cv_whole	0.0011142881723099018	0.0006681219773304672
RAW_8_sample_entropy_diff	0.0010826962371689253	0.0008381613828275483
RAW_10_ar_coefficient_coeff_2_k_10_right	0.0010448864815427116	0.0006650160675451889
RAW_8_approx_entropy_left	0.0010320385981445236	0.0012288775215904787
RAW_10_ratio_beyond_r_sigma_1_5_diff	0.0009846730383411815	0.0009523051310384062
RAW_10_ratio_value_number_to_time_series_length_diff	0.0009591875215467459	0.0016476227915950996
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	0.0009395230802075082	0.0003188122506506882
RAW_1_stats_median_whole	0.0009141510945522114	0.00048098907399444206
RAW_8_perm_entropy_left	0.0009088258557330087	0.000558395585270274
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	0.0009014401268175487	0.0014017656730287774
RAW_1_stats_mean_right	0.0008648021331776822	0.0008884657481728973
RAW_11_param_0_ratio_to_whole_right	0.00085924973328385	0.0010873059026469817
RAW_8_perm_entropy_whole	0.0008563044580237875	0.0010280481752531134
RAW_8_spectral_entropy_left	0.0008555343979325325	0.0010067376855371864
RAW_13_robust_log_cv_right	0.0008127509438365588	0.0004721019728133131
RAW_5_max_power_whole	0.0007839423514679645	0.00032159625336235757
RAW_4_autocorr_lag1_ratio	0.0007723417322844417	0.0006384523226245307
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.0007664560435955558	0.000367850764423461
RAW_2_jb_pvalue_ratio	0.0007446456195397432	0.0002615227278415905
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_ratio	0.0007352987901248821	0.00019115775402943108
RAW_11_param_5_diff	0.0007342536677061796	0.00039669567241932847
RAW_13_robust_iqr_cv_whole	0.0007296615522796545	0.0006958401539817975
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.0007275582132996905	0.0005348575210937704
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0007251598418051697	0.0006872362007273031
RAW_2_ks_pvalue	0.0007209263129398203	0.0021235881876941263
RAW_2_jb_pvalue_left	0.0007206694358224564	0.0006693496002776936
RAW_13_robust_log_cv_ratio	0.0007183604466748539	0.0007416325316084348
RAW_8_higuchi_fd_ratio_to_whole_left	0.000715424005998605	0.0005571803580241377
RAW_10_percentage_of_reoccurring_values_to_all_values_right	0.0007083941360016577	0.00038168177987045964
RAW_2_levene_pvalue	0.0006973698547732643	0.0010412709327749408
RAW_11_param_0_whole	0.0006954255283956058	0.00031622297564548325
RAW_1_stats_median_ratio	0.0006949579892624158	0.0008451890964805524
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	0.0006928895745755226	0.00014151237975977077
RAW_10_linear_trend_attr_intercept_ratio	0.0006896326373021856	0.0007951034943242695
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	0.0006617477366522606	0.0008290476856573288
RAW_13_arima_param_4_whole	0.0006457625130404531	0.0005050262573617684
RAW_8_lziv_complexity_right	0.0006316514170237663	0.0005369622655490404
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	0.0006091185269819998	0.0006505932762485262
RAW_6_iqr_whole	0.0006026276479326531	0.0005254051486173346
RAW_13_robust_log_cv_whole	0.0005845948417535108	0.0010650647477394033
RAW_8_katz_fd_whole	0.0005439569367843844	0.000515671271994206
RAW_2_ad_pvalue	0.0005324156647497226	0.0015302076114465887
RAW_1_stats_std_right	0.0005278081808811475	0.0009777451600693503
RAW_10_ratio_beyond_r_sigma_1_5_whole	0.0005175555341945859	0.0006195301892834321
RAW_1_stats_min_diff	0.0005071595305655441	0.0008874101777940212
RAW_2_adf_icbest_left	0.0005047686778354187	0.0006040946509885419
RAW_1_stats_cv_ratio_to_whole_left	0.0005019815468811949	0.0005139189750601381
RAW_10_linear_trend_attr_intercept_contribution_left	0.0004832199839832074	0.0003108364836155172
RAW_10_quantile_0_6_left	0.00046707789246637434	0.0004766096691976565
