2025-09-03 16:19:53 - FeatureEng-20250903_161953 - INFO - ========== Running Command: gen-feats ==========
2025-09-03 16:19:53 - FeatureEng-20250903_161953 - INFO - Args: {'command': 'gen-feats', 'funcs': None, 'trans': ['asinh_transformation'], 'base_file': None}
2025-09-03 16:19:53 - FeatureEng-20250903_161953 - INFO - =======================================
2025-09-03 16:19:53 - FeatureEng-20250903_161953 - INFO - Loading data...
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - Original data loaded successfully.
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - X_train shape: (23715734, 2)
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - X_train type: <class 'pandas.core.frame.DataFrame'>
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - y_train shape: (10001, 1)
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - y_train type: <class 'pandas.core.frame.DataFrame'>
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - Loading enhancement data with IDs: ['0']
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - Total datasets loaded: 1
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - Dataset 0: X shape (23715734, 2), y shape (10001, 1)
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - 输入为字典格式，包含数据ID: ['0']
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - 未指定特征函数，将运行所有 10 个非实验性特征。
2025-09-03 16:19:55 - FeatureEng-20250903_161953 - INFO - 将基于特征文件进行更新: features_20250819_233429_id_0.parquet
2025-09-03 16:19:56 - FeatureEng-20250903_161953 - INFO - 基础特征字典包含数据ID: ['0']
2025-09-03 16:19:56 - FeatureEng-20250903_161953 - INFO -   数据ID '0': (10001, 3690)
2025-09-03 16:19:56 - FeatureEng-20250903_161953 - INFO - === 开始为数据ID '0' 生成特征 ===
2025-09-03 16:19:56 - FeatureEng-20250903_161953 - INFO - --- 开始时序分解（数据ID: 0） ---
2025-09-03 16:19:56 - FeatureEng-20250903_161953 - INFO - --- 开始应用变换函数: asinh_transformation ---
2025-09-03 16:20:05 - FeatureEng-20250903_161953 - INFO - 'asinh_transformation' 变换完毕，耗时: 8.79 秒，生成模态: ['ASINH']
2025-09-03 16:20:05 - FeatureEng-20250903_161953 - INFO - 分解完成，共生成 1 个模态: ['ASINH']
2025-09-03 16:20:05 - FeatureEng-20250903_161953 - INFO - === 开始为数据ID '0' 的模态 'ASINH' 生成特征 ===
