feature	permutation_importance_mean	permutation_importance_std
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.23860795483885075	0.01447549436781846
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	0.005397424908954851	0.005261983393838832
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	0.00417353236609092	0.00505701197656681
sqmul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.004070220515034355	0.003957207561637447
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_3_cumsum_max_ratio_to_whole_left	0.0033768768767790834	0.0015661317029736484
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.003058101252247715	0.0015848065914104298
div_RAW_7_sample_entropy_left_RAW_3_cumsum_linear_trend_pvalue_whole	0.002580976103764053	0.0010246335404778591
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.002272442970122068	0.002591517108674926
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.0019075740077718264	0.00036137042850956124
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0018788667695065532	0.0018832639915521091
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0017743724306402042	0.0016498562619430219
RAW_8_ratio_value_number_to_time_series_length_whole	0.0015396937013209054	0.0003373745528747333
sqmul_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	0.0013656525638512484	0.0009487742198626289
div_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.0013222636201986493	0.0010928387545461333
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_1_stats_std_whole	0.0011638141958246096	0.0009331894658040765
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_whole	0.001141925270906099	0.0007013882188782311
cross_mul_RAW_8_quantile_0_4_whole_RAW_2_levene_stat	0.0010898582429659108	0.0012295091466271479
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_quantile_0_4_whole	0.0010358645540090139	0.0005161154232165064
cross_mul_RAW_7_sample_entropy_left_RAW_2_ks_stat	0.0008840588907266623	0.0009381900840623526
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_4_autocorr_lag1_ratio	0.0007919039301771448	0.0002943923832985901
cross_mul_RAW_1_stats_cv_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	0.0007550595311113295	0.0012988276495650042
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_ratio_to_whole_left	0.0007241239324592474	0.0006067964745306096
cross_mul_RAW_8_quantile_0_4_whole_RAW_2_bartlett_pvalue	0.0007098738670002002	0.0006073008733637178
cross_mul_RAW_7_sample_entropy_left_RAW_2_bartlett_stat	0.0006503800823053918	0.0011165593567857932
cross_mul_RAW_1_stats_cv_whole_RAW_2_ad_stat	0.0006426182149468873	0.0003184851745383905
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.0006084637167066599	0.0005137834957549661
cross_mul_RAW_1_stats_std_whole_RAW_2_ad_stat	0.0005832585989605187	0.0007620559471501998
div_RAW_1_stats_std_whole_RAW_8_quantile_0_4_whole	0.0005576060363442048	0.00030256091047764044
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_min_whole	0.0005515421930383446	0.0007473380813884307
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_0_5_diff	0.0005509563999874179	0.0002958098963234185
RAW_7_perm_entropy_left	0.000544877596578972	0.00022303833813975182
cross_mul_RAW_1_stats_cv_whole_RAW_3_cumsum_max_ratio_to_whole_left	0.0005389775584375467	0.0007370695639088795
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_contribution_left	0.0005332246038969368	0.0002839672810713645
div_RAW_7_sample_entropy_left_RAW_1_stats_cv_whole	0.0005279054191521637	0.0005119327299191221
cross_mul_RAW_3_cumsum_linear_trend_pvalue_whole_RAW_2_ad_stat	0.000527394936145581	0.0007986526771771045
cross_mul_RAW_8_quantile_0_4_whole_RAW_3_cumsum_linear_trend_r2_whole	0.0005243924145473577	0.0003764575779011497
cross_mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	0.000508264472597616	0.00029850351037473454
cross_mul_RAW_1_stats_cv_whole_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.0005052912481792483	0.0004968501867573628
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.0005017934407911151	0.00030712877811128595
cross_mul_RAW_8_quantile_0_4_whole_RAW_7_katz_fd_whole	0.0004905356935868366	0.0004049735892836118
RAW_2_adf_icbest_left	0.0004611527957747019	0.00046932843655965055
div_RAW_8_quantile_0_4_whole_RAW_1_stats_std_whole	0.0004580799990553552	0.0002359380060291544
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_bartlett_pvalue	0.0004463299285985523	0.0006437381961309267
cross_mul_RAW_8_quantile_0_4_whole_RAW_8_ar_coefficient_coeff_0_k_10_right	0.00043999646018730743	0.00040556785804286914
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_4_diff_var_contribution_left	0.00043194072927669417	0.00023311968289074363
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_3_cumsum_max_ratio_to_whole_left	0.000415775728801151	0.0003708196989406865
RAW_8_quantile_0_4_ratio_to_whole_left	0.00040702569818845013	0.00016629813623251634
cross_mul_RAW_7_sample_entropy_left_RAW_4_autocorr_lag1_diff	0.00040197250057522396	0.0004208695374639455
cross_mul_RAW_1_stats_std_whole_RAW_7_katz_fd_whole	0.0003905222811067144	0.0002877913533297037
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.0003871688505765414	0.00011230969131675936
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0003819303314978906	0.0005196663686885461
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.00036528148260396185	0.00022816466806547888
RAW_3_cumsum_max_ratio_to_whole_left	0.0003635281897856835	0.0002757036344216073
RAW_7_katz_fd_whole	0.000350912630885204	0.0003648068176600907
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_min_whole	0.0003446545757532493	0.0002934730147496448
