feature	permutation_importance_mean	permutation_importance_std
div_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.09766865078868671	0.036153028162524296
div_RAW_1_stats_cv_whole_RAW_7_sample_entropy_left	0.004709934578137884	0.0009425018660377248
div_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.003057764583830739	0.0015387126079647229
sub_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.0028023853644796224	0.003688519725222627
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_2_levene_pvalue	0.002529479177162096	0.0020888583808813714
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.002093577704711107	0.0008075811981673497
div_RAW_7_sample_entropy_left_RAW_1_stats_cv_whole	0.002062097321960994	0.0014684676420850104
sqmul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0019997039514824478	0.001266484489519685
sub_RAW_1_stats_cv_mul_std_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0018689342186908487	0.0022224481969771344
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.0018433202641240463	0.001065546479730007
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_quantile_0_6_ratio_to_whole_left	0.0016021488229234792	0.0006018265316900277
cross_mul_RAW_1_stats_cv_mul_std_whole_CUMSUM_7_petrosian_fd_right	0.001582225300935628	0.0005391573543671827
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_2_ad_pvalue	0.0014855240110129176	0.0003379562019828663
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_whole	0.0013864957740728479	0.0007053334875750942
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0012361345697981187	0.0008520077416441205
cross_mul_RAW_1_stats_cv_mul_std_whole_CUMSUM_4_autocorr_lag1_whole	0.0010482363418983908	0.001287419695064866
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	0.0010150677968113844	0.000565419837440092
cross_mul_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.0009917193536189007	0.00075508967482677
cross_mul_RAW_7_sample_entropy_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	0.000986798970225693	0.0001891447207569997
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	0.0009508362340395826	0.0003879523795387394
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_1_stats_theil_sen_slope_whole	0.0008649320191347508	0.0010597670839179757
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.0007457650041621345	0.0004685852446592154
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.0007280664124534196	0.0006120564493305125
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_mean_whole	0.0006673668377595864	0.0006928784605897439
RAW_8_benford_correlation_whole	0.0006460153196377594	0.0005561943713766762
