feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.032587326458276986	0.004541863899363359
RAW_10_ratio_value_number_to_time_series_length	0.024206492964473535	0.022794390189225716
RAW_10_percentage_of_reoccurring_values_to_all_values	0.014091073078748236	0.010220706306455937
RAW_1_stats_std_whole	0.01003960780166327	0.004134313537679043
RAW_8_sample_entropy_0	0.007732796622973381	0.0017622056625338335
RAW_1_stats_mean_of_rolling_std_whole	0.00750387751115545	0.0037418462681781265
RAW_12_rpt_cost_cosine_whole	0.005870026034501669	0.002752366260671545
RAW_2_ks_stat	0.005579967085400513	0.0020696958877857094
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints	0.0043331368178216355	0.0008368165860915793
RAW_2_bartlett_stat	0.003593777815662188	0.002650653156314169
RAW_8_perm_entropy_0	0.0034934566449461683	0.001456381730052153
RAW_1_stats_mean_whole	0.003285359339352127	0.0013573957202885811
RAW_2_bartlett_pvalue	0.003284586342252961	0.002819913653727849
RAW_1_stats_mean_of_rolling_std_ratio	0.0029830092957912023	0.001377005355161398
RAW_2_ad_stat	0.0028324573945142243	0.002284727611174398
RAW_1_stats_kurt_left	0.002715391561713575	0.0016735946449544666
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	0.0018935829499884828	0.0014446887562438628
RAW_1_stats_median_ratio	0.0018422225094139588	0.0008822118919765232
RAW_1_stats_min_whole	0.0017702860142708543	0.001492244121264918
RAW_10_ratio_beyond_r_sigma_1_5	0.0015609927408279844	0.0008669277176515685
RAW_1_stats_median_whole	0.0014631417926479473	0.0005194355512669088
RAW_1_stats_kurt_whole	0.0014362475559807786	0.0010617918826539815
RAW_2_jb_pvalue_left	0.0013448930797035263	0.0013721815253137466
RAW_12_rpt_cost_l1_left	0.0013253375263262656	0.0017729055179829122
RAW_1_stats_mean_right	0.0012767540782371088	0.0009131413379635285
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	0.0012101947635562672	0.0012988092811791739
RAW_2_levene_stat	0.001124296726831212	0.0013617036871226764
RAW_4_autocorr_lag1_diff	0.0011101416253142759	0.0007281722237001495
RAW_11_param_5_diff	0.0010055052861249626	0.0006862485538899142
RAW_10_quantile_0_6	0.0009722158783800448	0.00036230182250801573
RAW_8_hjorth_complexity_diff	0.000950835783018673	0.0004933647879616271
RAW_2_levene_pvalue	0.0009004312651465618	0.0011920673919583605
RAW_1_stats_mean_of_rolling_std_right	0.0008846799094714364	0.0005718346182341739
RAW_8_sample_entropy_diff	0.0008769862279755881	0.000530729724163095
RAW_2_ttest_pvalue	0.0007645080046985508	0.0003226685258123182
RAW_8_cond_entropy_diff	0.0007575197138130662	0.0007425025242692779
RAW_1_stats_std_left	0.0007502811536849019	0.0003521516269974742
RAW_2_ks_pvalue	0.0007126919488629347	0.0019545146987847584
RAW_8_cond_entropy_0	0.0006978349437371601	0.00036093901135894277
RAW_1_stats_median_diff	0.0006871132845265471	0.0012214583998385136
RAW_2_shapiro_pvalue_left	0.0006565030931865323	0.0010988189941455008
RAW_1_stats_median_left	0.0006043221354827034	0.0002602531900208862
RAW_1_stats_std_right	0.0005859896396345909	0.0004951703012040546
RAW_1_stats_kurt_right	0.0005690364629210843	0.00017181375559018205
RAW_8_hjorth_complexity_1	0.0005488390108539275	0.0001958272254198615
RAW_1_stats_median_right	0.0005352857494851648	0.0005171035444588232
RAW_8_perm_entropy_1	0.0005237070672732991	0.0004315588174584717
RAW_1_stats_theil_sen_slope_left	0.0005229248047783963	0.00080187107085811
RAW_10_linear_trend_attr_rvalue_	0.0004960653976057016	0.0005691095255466758
RAW_12_rpt_cost_mahalanobis_right	0.0004823753305838852	0.0002101760985691744
RAW_12_rpt_cost_cosine_right	0.0004114624855333138	0.0007213143032360772
RAW_1_stats_mean_of_rolling_std_left	0.00041034600310053905	0.0005199622929624644
RAW_8_lziv_complexity_1	0.000410291485668971	0.0005549440273077747
RAW_9_higuchi_fd_diff	0.0004098346929062624	0.0008284825397532984
RAW_1_stats_kurt_ratio	0.000378690695382452	0.000200568006258631
RAW_12_rpt_cost_rbf_whole	0.00035825080405569866	0.00020763770069340108
RAW_8_sample_entropy_1	0.00035298444147877745	0.0006882884928306076
RAW_8_hjorth_mobility_1	0.0003413668387347268	0.00041361830651377805
RAW_12_rpt_cost_rank_left	0.0003280693141221835	0.0004475401373541521
RAW_8_approx_entropy_0	0.0003254314162868477	0.0010893942372229817
RAW_8_lziv_complexity_diff	0.0003230955368005872	0.0005900096096534992
RAW_1_stats_mean_ratio	0.00032002707450886177	0.0004137871737179658
RAW_1_stats_range_left	0.00030434397509719656	0.00020989245414305114
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	0.0002916888646732485	0.0010746842696766486
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	0.00028719326569613516	0.00043578067343577576
RAW_1_stats_range_ratio	0.00027725741331675934	0.0004227248874383174
RAW_1_stats_cv_right	0.000274897270089417	0.0002135112729256076
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	0.0002658581818613926	0.00020250947092804918
RAW_1_stats_mean_left	0.0002658147793537935	0.0002617700295484267
RAW_10_quantile_0_4	0.00026327284954687723	0.0004754324872327251
