feature	importance
percentage_of_reoccurring_datapoints_to_all_datapoints	595.8
cv_diff	532.6
percentage_of_reoccurring_values_to_all_values	494.2
perm_entropy_0	446.8
bartlett_stat	431.2
ks_stat	429.0
sample_entropy_0	427.6
ad_stat	397.4
mannwhitney_pvalue	341.6
ratio_beyond_r_sigma_1_5	339.8
cond_entropy_0	321.4
higuchi_fd_diff	315.8
ratio_value_number_to_time_series_length	301.6
ttest_pvalue	300.6
autocorr_lag1_diff	289.2
wilcoxon_stat	281.6
ar_resid_m1_fwd_std	265.0
perm_entropy_1	256.0
cond_entropy_diff	255.0
hjorth_complexity_diff	251.8
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	251.6
median_diff	251.2
fft_coefficient_attr_imag_coeff_2	251.0
ar_resid_m2_fwd_std	242.6
ks_pvalue	240.8
levene_stat	238.8
sample_entropy_1	235.6
sample_entropy_diff	232.2
ar_resid_m1_fwd_skew	231.0
kpss_stat_diff	229.8
katz_fd_diff	221.4
quantile_0_4	215.0
ar_resid_m1_fwd_kurt	214.4
ar_param_diff_5	213.8
quantile_0_6	213.2
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	209.4
approx_entropy_0	207.6
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	203.8
fft_coefficient_attr_imag_coeff_3	203.0
lziv_complexity_1	193.0
ar_param_diff_3	192.6
min_diff	185.8
fft_coefficient_attr_imag_coeff_1	185.8
ratio_beyond_r_sigma_6	181.6
linear_trend_attr_rvalue_	176.6
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	176.4
bartlett_pvalue	176.2
ar_resid_m2_bwd_kurt	174.8
lziv_complexity_0	172.6
skew_diff	171.0
ar_param_diff_8	168.6
mean_diff	168.0
ar_param_diff_10	166.0
shapiro_pvalue_1	159.6
levene_pvalue	159.2
last_location_of_maximum	157.2
sum_diff	156.8
ar_param_diff_6	156.0
adf_stat_diff	155.2
ar_coefficient_coeff_2_k_10	150.6
spectral_entropy_0	145.8
ar_const_diff	144.4
hjorth_mobility_1	144.4
svd_entropy_1	143.0
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	142.6
ar_resid_m2_fwd_kurt	142.6
ar_param_diff_9	141.2
ar_autoreg_predict_mse	139.2
dominant_freq_diff	138.8
svd_entropy_diff	138.0
quantile_0_1	138.0
ar_param_diff_4	136.6
adf_icbest_diff	135.8
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	132.2
range_diff	131.8
lziv_complexity_diff	130.8
theil_sen_slope_diff	130.4
ar_param_diff_7	130.0
ar_resid_m2_fwd_mean	128.2
ad_pvalue	125.0
shannon_entropy_0	124.2
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	124.0
max_diff	123.2
shapiro_pvalue_0	122.2
kurt_diff	121.0
approx_entropy_1	121.0
partial_autocorrelation_lag_2	120.0
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_	119.6
svd_entropy_0	119.6
perm_entropy_diff	119.4
