feature	importance
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	2210.2
RAW_2_ad_stat_yj	1517.6
RAW_2_ks_stat_yj	909.0
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_yj	749.6
RAW_8_ratio_beyond_r_sigma_0_5_diff	724.6
CUMSUM_3_detrend_volatility_normalized_ratio_yj	644.6
CUMSUM_9_ar_residuals_s1_pred_skew	641.2
CUMSUM_9_ar_param_0_ratio_to_whole_left_yj	624.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left_yj	621.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	618.0
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	596.0
RAW_7_sample_entropy_diff	565.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	557.0
RAW_8_quantile_0_4_ratio_to_whole_left_yj	556.6
DIFF_7_detrended_fluctuation_ratio_to_whole_left_yj	549.2
RAW_4_autocorr_lag1_ratio_yj	547.8
DIFF_7_perm_entropy_ratio_to_whole_left_yj	541.4
CUMSUM_1_stats_skew_left	540.8
DIFF_10_rpt_cost_cosine_right_yj	536.2
sub_RAW_7_sample_entropy_left_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	536.0
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_right	525.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_contribution_left_yj	513.4
RAW_7_lziv_complexity_ratio_to_whole_left	512.2
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right_yj	511.4
DIFF_1_stats_mean_ratio_to_whole_left_yj	505.6
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left_yj	502.2
DIFF_8_ar_coefficient_coeff_0_k_10_contribution_left_yj	493.0
DIFF_7_higuchi_fd_ratio_to_whole_left_yj	491.4
DIFF_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right_yj	488.8
CUMSUM_9_ar_param_3_whole	482.8
DIFF_1_stats_skew_ratio_to_whole_right_yj	480.0
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left_yj	465.0
CUMSUM_4_zero_cross_ratio_to_whole_right_yj	449.8
DIFF_9_ar_param_0_ratio_to_whole_left_yj	444.8
CUMSUM_10_rpt_cost_rank_diff	438.8
RAW_10_rpt_cost_cosine_whole_yj	436.8
CUMSUM_9_ar_param_4_ratio_yj	429.0
sqmul_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	428.2
RAW_8_index_mass_quantile_q_0_8_left	427.0
CUMSUM_7_katz_fd_ratio_to_whole_left_yj	424.8
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_left_yj	424.4
RAW_11_garch_params_alpha1_left_yj	421.4
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole_yj	419.2
CUMSUM_8_benford_correlation_left_yj	404.4
CUMSUM_2_kpss_pvalue_ratio_to_whole_left_yj	403.0
RAW_9_ar_param_1_ratio_yj	401.8
RAW_7_lziv_complexity_right	385.2
CUMSUM_8_benford_correlation_whole_yj	377.6
DIFF_9_ar_param_0_right_yj	377.4
CUMSUM_2_mannwhitney_stat_yj	351.8
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_ratio_to_whole_left_yj	350.0
CUMSUM_8_ar_coefficient_coeff_2_k_10_contribution_right_yj	348.8
CUMSUM_1_stats_max_diff_yj	343.8
RAW_1_stats_median_right_yj	342.8
sub_RAW_7_sample_entropy_left_yj_RAW_1_stats_min_whole_yj	342.8
DIFF_9_ar_param_3_whole	340.4
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_median_ratio_yj	333.2
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left_yj	314.6
sub_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	311.6
CUMSUM_10_rpt_cost_normal_right_yj	311.6
RAW_3_detrend_mean_whole	308.6
RAW_8_count_above_0_left	300.8
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_3_detrend_volatility_normalized_whole_yj	297.2
RAW_8_index_mass_quantile_q_0_1_diff	294.6
DIFF_8_benford_correlation_left_yj	293.8
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_std_whole	293.0
DIFF_8_ratio_beyond_r_sigma_1_5_whole	287.6
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_std_whole	284.0
mul_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj	280.2
add_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_7_sample_entropy_left_yj	265.2
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_yj_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_yj	262.0
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_yj_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_yj	259.0
sub_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	255.8
div_RAW_1_stats_median_ratio_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	251.6
RAW_8_count_above_0_whole	250.2
div_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj_RAW_3_detrend_volatility_normalized_whole_yj	245.4
mul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_benford_correlation_whole_yj	239.6
sqmul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_1_stats_median_ratio_yj	239.4
div_RAW_8_benford_correlation_whole_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	238.8
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_1_stats_median_ratio_yj	234.6
sqmul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	230.2
div_RAW_7_sample_entropy_left_yj_RAW_1_stats_median_ratio_yj	227.2
mul_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_1_stats_median_ratio_yj	224.2
sqmul_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_1_stats_median_ratio_yj	221.8
CUMSUM_1_stats_min_ratio_yj	221.0
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_median_ratio_yj	212.8
sub_RAW_8_index_mass_quantile_q_0_1_right_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	211.8
DIFF_8_benford_correlation_whole_yj	209.6
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_benford_correlation_whole_yj	209.6
RAW_1_stats_median_whole_yj	208.8
div_RAW_1_stats_median_ratio_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	207.4
div_RAW_1_stats_median_ratio_yj_RAW_1_stats_cv_whole	206.4
div_RAW_1_stats_cv_whole_RAW_1_stats_median_ratio_yj	204.2
CUMSUM_7_hjorth_complexity_whole	198.6
add_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left_RAW_1_stats_median_ratio_yj	198.0
CUMSUM_4_autocorr_lag1_whole_yj	196.8
div_RAW_8_benford_correlation_whole_yj_RAW_1_stats_median_ratio_yj	196.2
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_1_stats_std_whole	193.4
div_RAW_1_stats_cv_whole_RAW_3_detrend_volatility_normalized_whole_yj	192.8
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	188.6
div_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_7_sample_entropy_left_yj	188.4
div_RAW_1_stats_median_ratio_yj_RAW_7_sample_entropy_left_yj	185.0
add_RAW_3_detrend_volatility_normalized_whole_yj_RAW_7_sample_entropy_left_yj	184.4
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_1_stats_median_ratio_yj	184.0
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	183.8
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_1_stats_cv_whole	182.6
mul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_1_stats_median_ratio_yj	182.4
div_RAW_1_stats_cv_whole_RAW_8_index_mass_quantile_q_0_1_right_yj	179.0
RAW_8_ratio_beyond_r_sigma_1_5_whole_yj	178.8
div_RAW_1_stats_median_ratio_yj_RAW_3_detrend_volatility_normalized_whole_yj	177.4
add_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	177.0
mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	176.0
div_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	175.4
div_RAW_1_stats_cv_whole_RAW_8_quantile_0_4_whole_yj	175.2
sqmul_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	173.6
sqmul_RAW_7_sample_entropy_left_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	171.8
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	171.4
div_RAW_1_stats_median_ratio_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	170.6
div_RAW_1_stats_cv_whole_RAW_8_benford_correlation_whole_yj	170.2
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	169.4
div_RAW_8_benford_correlation_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	169.4
sub_RAW_3_detrend_volatility_normalized_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	168.4
div_RAW_3_detrend_volatility_normalized_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	167.0
div_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	167.0
sqmul_RAW_1_stats_cv_whole_RAW_1_stats_median_ratio_yj	165.8
div_RAW_8_index_mass_quantile_q_0_1_right_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	165.8
div_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj	165.6
div_RAW_7_sample_entropy_left_yj_RAW_1_stats_std_whole	164.8
mul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	164.8
sqmul_RAW_8_benford_correlation_whole_yj_RAW_1_stats_median_ratio_yj	164.4
sqmul_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_yj	163.8
div_RAW_7_sample_entropy_left_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	162.6
div_RAW_8_benford_correlation_whole_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	162.2
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	160.6
mul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_7_sample_entropy_left_yj	159.6
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	158.0
sub_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_7_sample_entropy_left_yj	157.4
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	157.0
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_7_sample_entropy_left_yj	156.4
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_8_benford_correlation_whole_yj	155.8
sqmul_RAW_1_stats_std_whole_RAW_1_stats_median_ratio_yj	155.0
div_RAW_1_stats_cv_whole_CUMSUM_3_detrend_volatility_normalized_right_yj	153.2
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_benford_correlation_whole_yj	151.6
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	151.6
mul_RAW_1_stats_cv_whole_RAW_1_stats_median_ratio_yj	150.2
div_RAW_1_stats_median_ratio_yj_RAW_8_quantile_0_4_whole_yj	150.0
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_1_stats_median_ratio_yj	150.0
sqmul_RAW_1_stats_std_whole_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	149.0
div_RAW_1_stats_min_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	148.4
mul_RAW_1_stats_cv_whole_RAW_8_index_mass_quantile_q_0_1_right_yj	148.4
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_quantile_0_4_whole_yj	148.0
RAW_8_benford_correlation_left_yj	147.4
div_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj_RAW_8_benford_correlation_whole_yj	147.2
div_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_1_stats_median_ratio_yj	147.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_yj_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj	146.8
div_RAW_7_sample_entropy_left_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	146.8
sqmul_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_yj	145.4
sqmul_RAW_1_stats_median_ratio_yj_RAW_8_benford_correlation_whole_yj	145.4
add_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_benford_correlation_whole_yj	145.4
div_RAW_1_stats_median_ratio_yj_RAW_8_benford_correlation_whole_yj	145.2
div_RAW_8_benford_correlation_whole_yj_RAW_3_detrend_volatility_normalized_whole_yj	145.0
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	144.8
div_RAW_1_stats_min_whole_yj_RAW_7_sample_entropy_left_yj	144.2
sqmul_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	143.4
div_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	142.6
sub_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	141.2
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_3_detrend_volatility_normalized_whole_yj	139.4
sub_RAW_3_detrend_volatility_normalized_whole_yj_RAW_7_sample_entropy_left_yj	138.8
div_RAW_8_benford_correlation_whole_yj_RAW_7_sample_entropy_left_yj	138.0
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	137.2
sqmul_RAW_1_stats_cv_whole_RAW_7_sample_entropy_left_yj	137.0
add_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	136.0
div_RAW_7_sample_entropy_left_yj_RAW_1_stats_cv_whole	134.8
div_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_1_stats_min_whole_yj	134.0
sub_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left_RAW_1_stats_median_ratio_yj	133.8
div_RAW_8_quantile_0_4_whole_yj_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	133.4
add_RAW_8_quantile_0_4_whole_yj_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj	133.2
mul_RAW_7_sample_entropy_left_yj_RAW_1_stats_median_ratio_yj	133.0
div_RAW_7_sample_entropy_left_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	132.2
div_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj_RAW_8_benford_correlation_whole_yj	130.6
sqmul_RAW_1_stats_std_whole_RAW_8_quantile_0_4_whole_yj	129.8
div_RAW_1_stats_min_whole_yj_RAW_8_quantile_0_4_whole_yj	128.8
div_RAW_7_sample_entropy_left_yj_RAW_1_stats_min_whole_yj	127.8
RAW_8_quantile_0_4_right_yj	126.8
sqmul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	126.0
div_RAW_1_stats_std_whole_RAW_3_detrend_volatility_normalized_whole_yj	126.0
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right_yj	126.0
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	125.6
div_RAW_8_benford_correlation_whole_yj_RAW_8_quantile_0_4_whole_yj	125.0
div_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_8_benford_correlation_whole_yj	124.4
mul_RAW_3_detrend_volatility_normalized_whole_yj_RAW_1_stats_median_ratio_yj	123.4
mul_RAW_1_stats_min_whole_yj_RAW_1_stats_median_ratio_yj	123.4
div_RAW_8_quantile_0_4_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	123.2
div_RAW_1_stats_cv_whole_RAW_8_ratio_beyond_r_sigma_1_left_yj	123.0
div_RAW_1_stats_median_ratio_yj_RAW_1_stats_min_whole_yj	123.0
sub_RAW_7_sample_entropy_left_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	123.0
div_RAW_8_index_mass_quantile_q_0_1_right_yj_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj	122.6
sqmul_RAW_1_stats_median_ratio_yj_RAW_3_detrend_volatility_normalized_whole_yj	122.2
div_RAW_8_ratio_beyond_r_sigma_1_left_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	121.4
sub_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_benford_correlation_whole_yj	121.2
div_RAW_1_stats_min_whole_yj_RAW_8_benford_correlation_whole_yj	121.0
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_1_stats_min_whole_yj	120.8
div_RAW_7_sample_entropy_left_yj_RAW_3_detrend_volatility_normalized_whole_yj	120.8
div_RAW_1_stats_min_whole_yj_RAW_3_detrend_volatility_normalized_whole_yj	120.6
mul_RAW_8_ratio_beyond_r_sigma_1_left_yj_RAW_1_stats_median_ratio_yj	119.8
div_CUMSUM_3_detrend_volatility_normalized_right_yj_RAW_8_ratio_beyond_r_sigma_1_left_yj	119.6
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_7_sample_entropy_left_yj	118.6
mul_RAW_8_index_mass_quantile_q_0_1_right_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	118.6
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_1_stats_min_whole_yj	118.2
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_yj_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_yj	117.8
div_RAW_1_stats_std_whole_RAW_8_index_mass_quantile_q_0_1_right_yj	117.6
div_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_yj_RAW_1_stats_min_whole_yj	117.2
sqmul_RAW_1_stats_cv_whole_RAW_8_benford_correlation_whole_yj	117.0
div_RAW_8_quantile_0_4_whole_yj_RAW_1_stats_median_ratio_yj	116.8
sqmul_RAW_7_sample_entropy_left_yj_RAW_8_benford_correlation_whole_yj	116.6
sqmul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_yj	116.2
div_RAW_1_stats_std_whole_RAW_7_sample_entropy_left_yj	115.6
mul_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	115.2
div_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_yj	114.8
sqmul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj_RAW_7_sample_entropy_left_yj	114.8
div_RAW_8_quantile_0_4_whole_yj_RAW_3_detrend_volatility_normalized_whole_yj	114.6
add_RAW_7_sample_entropy_left_yj_RAW_8_benford_correlation_whole_yj	114.4
div_RAW_1_stats_cv_whole_RAW_7_sample_entropy_left_yj	114.0
mul_RAW_8_benford_correlation_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	113.2
sqmul_RAW_1_stats_median_ratio_yj_RAW_8_index_mass_quantile_q_0_1_right_yj	113.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_yj_RAW_1_stats_median_ratio_yj	113.0
div_RAW_8_benford_correlation_whole_yj_RAW_1_stats_min_whole_yj	112.2
div_RAW_8_quantile_0_4_whole_yj_RAW_1_stats_min_whole_yj	112.2
sub_RAW_8_quantile_0_4_whole_yj_RAW_1_stats_min_whole_yj	112.0
sqmul_RAW_8_index_mass_quantile_q_0_1_right_yj_RAW_8_benford_correlation_whole_yj	111.8
div_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left_CUMSUM_3_detrend_volatility_normalized_right_yj	111.2
sqmul_RAW_1_stats_median_ratio_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	111.0
add_RAW_8_benford_correlation_whole_yj_CUMSUM_3_detrend_volatility_normalized_right_yj	110.4
mul_RAW_8_benford_correlation_whole_yj_RAW_1_stats_median_ratio_yj	110.2
div_RAW_7_sample_entropy_left_yj_RAW_8_benford_correlation_whole_yj	109.8
div_RAW_3_detrend_volatility_normalized_whole_yj_RAW_1_stats_cv_whole	109.2
sub_RAW_3_detrend_volatility_normalized_whole_yj_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_yj	108.6
