feature	importance
RAW_1_stats_cv_whole	1768.4
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1161.8
RAW_12_rpt_cost_cosine_whole	1136.2
RAW_10_ratio_beyond_r_sigma_1_5_diff	1006.8
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	982.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	972.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	949.4
RAW_8_perm_entropy_left	947.0
RAW_1_stats_median_ratio	946.0
RAW_10_linear_trend_attr_rvalue_ratio	941.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	937.6
RAW_2_ks_stat	929.2
RAW_8_sample_entropy_left	924.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	923.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	887.6
RAW_12_rpt_cost_rank_left	885.8
RAW_10_quantile_0_4_ratio	877.2
RAW_11_param_0_ratio	870.8
RAW_4_autocorr_lag1_ratio	846.6
RAW_1_stats_mean_of_rolling_std_ratio	840.2
RAW_3_sum_ratio	839.2
RAW_10_quantile_0_4_whole	823.4
RAW_10_quantile_0_1_ratio	821.0
RAW_10_linear_trend_attr_intercept_ratio	820.8
RAW_4_autocorr_lag1_diff	818.4
RAW_11_param_4_left	799.4
RAW_1_stats_kurt_whole	797.8
RAW_2_bartlett_stat	790.6
RAW_8_hjorth_complexity_diff	768.4
RAW_1_stats_mean_whole	767.6
RAW_1_stats_std_whole	764.2
RAW_1_stats_kurt_right	763.4
RAW_1_stats_kurt_left	759.6
RAW_10_quantile_0_4_right	741.2
RAW_8_approx_entropy_whole	699.4
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio	681.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	675.2
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	651.6
RAW_2_ad_stat	647.0
RAW_8_sample_entropy_whole	618.8
RAW_11_param_0_whole	604.0
RAW_2_levene_stat	572.0
RAW_2_ks_pvalue	571.6
RAW_7_rolling_std_w50_mean_whole	563.0
RAW_2_jb_pvalue_ratio	555.6
RAW_2_shapiro_pvalue_left	537.4
RAW_10_ratio_value_number_to_time_series_length_whole	496.0
RAW_2_bartlett_pvalue	395.0
RAW_2_levene_pvalue	367.6
RAW_10_ratio_value_number_to_time_series_length_diff	312.8
RAW_10_percentage_of_reoccurring_values_to_all_values_left	289.0
RAW_10_ratio_value_number_to_time_series_length_left	272.2
RAW_2_jb_pvalue_left	239.0
RAW_2_ad_pvalue	192.2
nn_10_mean	187.6
nn_7_mean	176.4
RAW_10_ratio_value_number_to_time_series_length_ratio	128.8
nn_5_mean	104.0
nn_3_mean	100.8
