feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.021544947610344044	0.0022485710198864835
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.016221641788370454	0.00960907195052065
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	0.011941919561896915	0.007071947575148889
RAW_1_stats_std_whole	0.003972293505725773	0.0019543756247915817
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0032964585857196914	0.0025013972646135683
RAW_2_bartlett_pvalue	0.0031989712671223114	0.003452002026052456
RAW_10_quantile_0_4_whole	0.0031478625261031	0.0019083236562147893
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	0.003138840027881764	0.0008351209275520697
RAW_8_sample_entropy_left	0.0030079720191491456	0.00098729090749737
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.0029839867846925467	0.0010090061045858372
RAW_2_ks_stat	0.0026362032466300265	0.0016414527232124956
RAW_2_bartlett_stat	0.0024127220595048723	0.002351521837198933
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.002321919986591281	0.002017712738226339
RAW_2_ad_stat	0.002166356005459269	0.0027826064321104706
RAW_10_ratio_value_number_to_time_series_length_diff	0.0016168740935340279	0.0025196371835028734
RAW_1_stats_kurt_left	0.0014900330573420005	0.0010265381774418197
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0014299390933853694	0.0008960457598787409
RAW_2_ks_pvalue	0.0013249315229406234	0.0031583635679698916
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.0012052376145430012	0.0005419530760159258
RAW_2_levene_stat	0.0011191818425129786	0.0007398335650579494
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	0.001103866048738943	0.0007521276352504858
RAW_3_cumsum_max_ratio_to_whole_left	0.0010729468449406753	0.0004185228595817391
RAW_2_shapiro_pvalue_left	0.0009259151184238555	0.0020400190485404023
RAW_1_stats_mean_whole	0.0009099207621637918	0.0010443470766429202
RAW_13_robust_quartile_cv_whole	0.0008991611074349693	0.00041081851970705216
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.000862671964677182	0.00022397295041406694
RAW_4_autocorr_lag1_diff	0.0008136400737456595	0.0004626620429775769
RAW_13_robust_log_cv_ratio	0.000771233551064736	0.0003310736902645493
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0007683404632921765	0.0005228375760061436
RAW_10_ratio_value_number_to_time_series_length_whole	0.000767890082957312	0.0005454404559514976
RAW_10_quantile_0_4_right	0.0007311475566975423	0.0006242190177216766
RAW_10_linear_trend_attr_rvalue_ratio	0.0007295939792129581	0.00021185422243157718
RAW_12_rpt_cost_cosine_whole	0.0007170178209665534	0.0006311548953835074
RAW_13_robust_mad_cv_whole	0.0006898388987812753	0.0004152440534703596
