feature	permutation_importance_mean	permutation_importance_std
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.0205589910709238	0.01260634210643245
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.011862819186046078	0.004211108753806528
RAW_1_stats_cv_whole	0.009522409592987908	0.0029277441697955573
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.008296582859040532	0.0015503267636149001
RAW_3_detrend_volatility_normalized_whole	0.005720483802138965	0.003334781226035454
RAW_1_stats_std_whole	0.0050533289901283085	0.0007646756040115025
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0038062189226430467	0.0023239552877692693
RAW_8_quantile_0_4_whole	0.003519819239351193	0.0018566433962340077
RAW_8_index_mass_quantile_q_0_1_right	0.0031709559136490007	0.0007708933485730953
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	0.0024999395122254795	0.0007554385746278747
RAW_7_sample_entropy_left	0.0024716966454235434	0.000861860254818569
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	0.00239910727814431	0.0023363538973969035
CUMSUM_2_ad_pvalue	0.0023046752079117884	0.0007879955802950132
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0022500736761734232	0.001559364331165613
DIFF_2_levene_pvalue	0.0020387543594657383	0.001719192371188843
RAW_2_ad_stat	0.0017605231778800134	0.0020914373552710273
DIFF_7_cond_entropy_left	0.0017203568771260755	0.0010492430572590537
RAW_1_stats_min_whole	0.0016340968934275377	0.0011846950172647126
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	0.0016322474967763033	0.0009736241957794782
DIFF_2_bartlett_pvalue	0.0015229539980413833	0.0017167832687975816
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.001519319357383684	0.00040746951844914574
RAW_8_ratio_beyond_r_sigma_1_left	0.0014682647083780632	0.0006532025896848617
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0014485740460077267	0.0006704604805817663
RAW_10_rpt_cost_cosine_whole	0.0013504215331303815	0.0011240530961009409
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	0.0012170733390275412	0.0007481521361425761
