feature	importance
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_quantile_0_4_ratio_to_whole_left	1666.6
add_RAW_8_ratio_beyond_r_sigma_1_left_DIFF_2_bartlett_pvalue	1546.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	1512.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1494.4
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	1463.4
cross_mul_RAW_1_stats_cv_whole_RAW_2_ad_stat	1388.2
DIFF_7_hjorth_complexity_ratio_to_whole_right	1363.4
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_RAW_8_quantile_0_6_ratio_to_whole_left	1324.8
cross_mul_RAW_8_benford_correlation_whole_RAW_8_number_peaks_50_diff	1305.6
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_ASINH_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	1293.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_whole	1279.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_1_stats_max_ratio_to_whole_left	1252.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_1_stats_mean_contribution_right	1248.6
cross_mul_CUMSUM_1_stats_theil_sen_slope_whole_RAW_7_sample_entropy_diff	1235.8
cross_mul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_right	1226.6
cross_mul_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_DIFF_7_detrended_fluctuation_ratio_to_whole_left	1223.4
cross_mul_RAW_2_bartlett_stat_RAW_1_stats_median_ratio	1210.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	1183.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_8_ar_coefficient_coeff_2_k_10_ratio_to_whole_right	1174.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_ratio_to_whole_left	1170.0
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	1166.4
cross_mul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_left_CUMSUM_2_jb_pvalue_ratio	1164.6
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_9_ar_residuals_s1_pred_kurt	1160.6
add_RAW_1_stats_cv_mul_std_whole_CUMSUM_1_stats_theil_sen_slope_whole	1160.4
DIFF_7_spectral_entropy_ratio_to_whole_left	1160.2
cross_mul_RAW_7_sample_entropy_whole_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	1158.6
cross_mul_CUMSUM_2_ad_pvalue_CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_ratio_to_whole_left	1138.8
