feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.02534726800010003	0.004020884804852077
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	0.012242349654551257	0.00800898682838878
RAW_10_ratio_value_number_to_time_series_length_diff	0.01135206395618122	0.013136525092663902
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.01001276711354175	0.0048549391601542475
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	0.0047097989484872985	0.001775645029543908
RAW_1_stats_std_whole	0.00464670254761919	0.001928054563645474
RAW_2_ks_stat	0.004034809021362432	0.002142871019264836
RAW_2_bartlett_stat	0.003926457892024044	0.0033284776384938882
RAW_12_rpt_cost_cosine_whole	0.0037351025660667123	0.0030305282135862236
RAW_10_quantile_0_4_whole	0.0035205885134516586	0.0016805348036662677
RAW_2_bartlett_pvalue	0.0033782919437053424	0.0035174745172408812
RAW_2_ad_stat	0.003316482494541623	0.0029425457418176255
RAW_8_sample_entropy_left	0.002315522612481888	0.0004163135041246747
RAW_10_ratio_value_number_to_time_series_length_whole	0.0018836114275228243	0.0011312944597918313
RAW_1_stats_kurt_left	0.0017617001189421978	0.0006637569454217254
RAW_2_levene_stat	0.0015411720073272473	0.0017305814571215831
RAW_2_ks_pvalue	0.0015123657827192617	0.0027484090572065228
RAW_1_stats_mean_whole	0.0014046715603075331	0.001093238298523813
RAW_10_linear_trend_attr_rvalue_ratio	0.001252536315811118	0.000165722009457467
RAW_1_stats_median_ratio	0.001206035281503346	0.001109360239432491
RAW_10_ratio_value_number_to_time_series_length_left	0.0012032559932014307	0.0004203066979262663
RAW_10_ratio_beyond_r_sigma_1_5_diff	0.0011905184441568652	0.0010276008373467699
RAW_10_linear_trend_attr_intercept_ratio	0.0011822298549661891	0.0005409616900866383
RAW_10_ratio_value_number_to_time_series_length_ratio	0.0011633803975303614	0.001266208116257888
RAW_2_levene_pvalue	0.0010878838512897483	0.0015393392442619848
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	0.001069149339020925	0.00048490129147346904
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0010648047876228083	0.0004637222878713394
RAW_10_quantile_0_4_ratio	0.0009627089653001875	0.0005649603179043534
RAW_10_percentage_of_reoccurring_values_to_all_values_left	0.0009497393456271107	0.0015382209069919617
