feature	importance
cv_diff	699.0
percentage_of_reoccurring_datapoints_to_all_datapoints	626.0
ad_stat	611.2
sample_entropy_0	578.2
ks_stat	575.0
perm_entropy_0	548.6
percentage_of_reoccurring_values_to_all_values	548.6
std_ratio	507.2
ttest_pvalue	479.4
ratio_beyond_r_sigma_1_5	436.8
residuals_s2_pred_std	436.6
cond_entropy_0	424.2
residuals_s1_pred_kurt	412.0
cond_entropy_diff	393.4
sample_entropy_1	338.2
higuchi_fd_diff	328.6
ks_pvalue	326.8
hjorth_complexity_diff	325.6
param_5_diff	317.8
residuals_s2_pred_skew	316.4
quantile_0_6	313.4
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	311.6
ratio_value_number_to_time_series_length	304.6
fft_coefficient_attr_imag_coeff_2	301.8
fft_coefficient_attr_imag_coeff_1	292.8
approx_entropy_0	286.6
fft_coefficient_attr_imag_coeff_3	275.4
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	271.8
katz_fd_diff	271.6
quantile_0_4	267.8
residuals_s2_pred_kurt	267.6
perm_entropy_1	264.4
sample_entropy_diff	254.6
lziv_complexity_0	254.4
param_0_diff	246.8
param_3_diff	245.8
autocorr_lag1_diff	245.0
ratio_beyond_r_sigma_6	237.2
residuals_s1_pred_skew	235.2
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	228.6
ptp_diff	227.8
lziv_complexity_1	226.8
skew_diff	214.8
svd_entropy_diff	212.2
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	210.6
ar_coefficient_coeff_2_k_10	205.2
last_location_of_maximum	205.0
dominant_freq_diff	203.0
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	197.8
hjorth_mobility_1	195.8
sum_diff	194.6
linear_trend_attr_rvalue_	189.2
ad_pvalue	189.0
theil_sen_slope_diff	184.8
svd_entropy_1	184.0
hjorth_mobility_diff	183.6
spectral_entropy_0	183.2
max_power_diff	180.6
quantile_0_1	180.0
kurt_diff	173.8
shannon_entropy_0	170.4
hjorth_complexity_1	162.6
lziv_complexity_diff	159.2
detrended_fluctuation_diff	159.0
approx_entropy_1	158.6
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	158.6
partial_autocorrelation_lag_2	154.0
param_4_diff	154.0
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_	149.8
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	149.8
svd_entropy_0	148.0
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	146.0
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	145.2
change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2	143.8
approx_entropy_diff	143.2
rolling_std_w50_mean_diff	142.0
petrosian_fd_diff	140.8
perm_entropy_diff	138.0
cumsum_max_diff	137.2
hjorth_mobility_0	135.6
mean_diff	134.4
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	134.2
hjorth_complexity_0	132.6
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	132.4
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_	132.2
num_zerocross_1	128.4
cond_entropy_1	128.2
shannon_entropy_1	127.8
aic_diff	127.8
change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	124.2
num_zerocross_0	124.2
rolling_std_diff	118.8
change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_2	115.6
iqr_diff	113.8
std_diff	113.4
spectral_entropy_1	110.4
diff_var_diff	109.0
change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	106.6
spectral_entropy_diff	106.2
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6	105.8
num_zerocross_diff	105.4
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	104.8
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4	103.8
first_location_of_maximum	99.2
agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	98.2
linear_trend_attr_intercept_	98.2
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	97.4
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	93.6
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	93.4
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	93.4
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	90.2
agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	89.0
residuals_s2_pred_mean	88.2
shannon_entropy_diff	87.0
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	86.8
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	84.6
agg_linear_trend_attr_slope_chunk_len_5_f_agg_mean_	80.6
linear_trend_attr_slope_	80.0
change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4	77.6
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	76.4
zero_cross_diff	75.2
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	67.8
bic_diff	21.0
ar_aic_diff	0.0
ar_predict_mse	0.0
ar_resid_std_diff	0.0
