feature	importance
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	774.8
RAW_1_stats_cv_whole	713.6
RAW_8_index_mass_quantile_q_0_1_right	613.2
RAW_3_detrend_volatility_normalized_whole	523.2
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	458.2
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	429.2
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	419.4
RAW_1_stats_std_whole	402.0
RAW_8_quantile_0_4_whole	401.2
RAW_2_ad_stat	398.2
CUMSUM_1_stats_max_diff	373.8
RAW_7_sample_entropy_left	367.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	366.8
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	361.6
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	352.8
RAW_8_quantile_0_6_ratio_to_whole_left	348.8
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	346.8
CUMSUM_3_detrend_volatility_normalized_ratio	342.0
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	336.6
DIFF_2_bartlett_pvalue	331.0
CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	329.2
DIFF_2_levene_pvalue	329.0
RAW_1_stats_median_ratio	327.2
CUMSUM_5_dominant_freq_ratio_to_whole_right	321.8
RAW_8_benford_correlation_ratio_to_whole_left	321.6
RAW_2_bartlett_stat	317.8
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	315.4
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio	313.0
RAW_11_garch_params_alpha1_left	312.8
CUMSUM_8_index_mass_quantile_q_0_1_ratio_to_whole_left	308.8
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	305.4
RAW_10_rpt_cost_cosine_whole	304.4
CUMSUM_9_ar_param_1_ratio_to_whole_left	301.2
CUMSUM_9_ar_residuals_s1_pred_skew	295.4
RAW_11_garch_persistence_ratio_to_whole_left	295.2
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	295.0
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	292.2
DIFF_8_benford_correlation_left	290.4
DIFF_7_hjorth_complexity_right	286.4
RAW_8_benford_correlation_whole	285.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	285.4
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	284.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_right	283.4
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	280.4
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	278.2
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	274.6
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	273.6
DIFF_11_garch_cond_vol_std_ratio_to_whole_left	273.6
CUMSUM_2_mannwhitney_stat	273.0
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left	272.2
RAW_8_ratio_beyond_r_sigma_1_5_diff	271.8
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	269.4
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	269.4
RAW_8_quantile_0_4_ratio_to_whole_left	268.2
RAW_7_lziv_complexity_right	268.2
CUMSUM_9_ar_param_5_contribution_left	268.0
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_right	267.6
DIFF_2_ks_stat	267.4
DIFF_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	266.4
CUMSUM_1_stats_skew_ratio_to_whole_right	266.2
DIFF_9_ar_param_5_right	266.2
RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	265.8
CUMSUM_2_kpss_stat_ratio_to_whole_left	265.6
RAW_2_ks_stat	263.8
CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	263.8
DIFF_7_spectral_entropy_left	263.8
RAW_8_ratio_beyond_r_sigma_3_diff	263.0
RAW_8_count_above_0_whole	262.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	261.0
CUMSUM_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio	261.0
CUMSUM_8_index_mass_quantile_q_0_6_ratio_to_whole_right	259.8
RAW_1_stats_median_whole	259.2
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	259.0
