feature	permutation_importance_mean	permutation_importance_std
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.01955466566275144	0.014051615095039716
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.014044874008717645	0.006286416582612975
RAW_1_stats_cv_whole	0.008328420558153304	0.0020962417963266743
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.007785988123781657	0.0019365603576308025
RAW_3_detrend_volatility_normalized_whole	0.006417754632003425	0.0036960019310115937
RAW_1_stats_std_whole	0.004662833057656033	0.0010219277887629048
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0038962331648559377	0.002864168555393467
RAW_8_quantile_0_4_whole	0.0034725838132306465	0.0018387882107251173
CUMSUM_2_ad_pvalue	0.0032342527442648867	0.0006780791358803283
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	0.0031721294154177016	0.0016347882874237117
RAW_8_index_mass_quantile_q_0_1_right	0.002856118749239237	0.000725469570454854
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0022826815932428706	0.0012447945810244692
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0022393466866500863	0.0011630560972296265
DIFF_2_levene_pvalue	0.0018374201200286968	0.002001035689065513
RAW_7_sample_entropy_left	0.0018014650060476979	0.0010021853651825158
RAW_2_ad_stat	0.001788639142852867	0.0016699577021177915
RAW_1_stats_min_whole	0.001537102055639441	0.000919776927414238
DIFF_7_cond_entropy_left	0.001379452848705308	0.0011731527381869812
RAW_10_rpt_cost_cosine_whole	0.0013325166683316359	0.0012199897761946783
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	0.0013205534996082158	0.0011373227487933184
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.001294387392548726	0.0018218032833412733
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	0.00129224057003405	0.00072659889665555
RAW_8_benford_correlation_whole	0.0012510605401046526	0.0005791246663582474
CUMSUM_3_detrend_volatility_normalized_right	0.0012147435701862284	0.000609918281655643
DIFF_8_benford_correlation_left	0.0011975813536007475	0.001098163310037217
DIFF_2_bartlett_pvalue	0.0011237442216436467	0.0018307131731600855
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	0.0011165074648349037	0.0015130527807857693
CUMSUM_2_kpss_pvalue_ratio_to_whole_left	0.0010452216916631396	0.0007113174333462606
CUMSUM_1_stats_max_diff	0.0010241100692145622	0.0006282458580937992
RAW_2_ks_stat	0.0009692798715581175	0.00073204395478049
RAW_5_max_power_whole	0.0009578931257411428	0.0005478984391210333
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	0.0009163807017245207	0.0010737043134612001
CUMSUM_2_mannwhitney_stat	0.0008341092380014781	0.000558728247721276
RAW_11_garch_params_alpha1_left	0.0008185528178700143	0.0004126076924886437
RAW_8_ratio_beyond_r_sigma_1_left	0.000808815781310427	0.000348377499209098
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.0007960423118231151	0.0006109294358310014
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.0007701191273050623	0.00047949190856091435
RAW_1_stats_median_whole	0.0007363700917163607	0.0005919695928251673
CUMSUM_7_hjorth_complexity_whole	0.0007171195486204908	0.00039185945353708104
RAW_2_ad_pvalue	0.0006970597505143317	0.000980926481310958
RAW_1_stats_median_ratio	0.0006747535897946432	0.0002600091087442913
CUMSUM_3_detrend_volatility_normalized_ratio	0.0006692183847226274	0.0005196486595824496
CUMSUM_10_rpt_cost_normal_right	0.0006577527740162814	0.0004964350714899461
DIFF_11_garch_cond_vol_mean_left	0.0006434541847788388	0.0006716407592046923
