feature	importance
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	1451.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left	1420.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	1412.8
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	1091.2
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1057.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_median_ratio	1041.6
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	1029.4
cross_mul_RAW_8_benford_correlation_whole_RAW_8_count_above_0_whole	977.0
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	946.2
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	939.8
CUMSUM_1_stats_max_ratio_to_whole_left	926.8
DIFF_8_benford_correlation_left	851.4
sqmul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_index_mass_quantile_q_0_1_right	849.8
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_5_dominant_freq_ratio_to_whole_right	844.0
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left	842.4
cross_mul_RAW_7_sample_entropy_left_DIFF_8_quantile_0_4_contribution_left	802.2
cross_mul_RAW_7_sample_entropy_left_RAW_2_ks_stat	794.2
cross_mul_RAW_8_benford_correlation_whole_DIFF_7_sample_entropy_right	791.2
cross_mul_RAW_7_sample_entropy_left_CUMSUM_10_rpt_cost_rank_diff	789.2
cross_mul_RAW_8_benford_correlation_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right_nn_10_mean	766.4
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_quantile_0_4_right	765.4
RAW_7_katz_fd_whole	764.2
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	758.0
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_min_whole	748.2
cross_mul_RAW_8_benford_correlation_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	737.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	733.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_ratio_beyond_r_sigma_3_left	728.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_1_stats_median_ratio_nn_10_mean	719.6
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	715.0
RAW_8_ratio_beyond_r_sigma_1_left	713.4
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_1_stats_kurt_left	704.8
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	698.6
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_10_rpt_cost_rank_diff	693.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	675.8
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_1_stats_theil_sen_slope_whole	670.0
RAW_8_quantile_0_1_contribution_right	669.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_1_5_whole	666.8
cross_mul_RAW_7_sample_entropy_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	664.2
cross_mul_RAW_7_sample_entropy_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_nn_10_mean	653.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_quantile_0_4_contribution_left	652.4
cross_mul_RAW_7_sample_entropy_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	652.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_quantile_0_4_whole	651.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_2_ad_pvalue	650.0
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	643.6
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue_nn_10_mean	640.6
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	638.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_linear_trend_attr_pvalue_ratio_to_whole_left	619.6
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_2_ad_stat	617.6
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left_nn_10_mean	614.8
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_2_bartlett_stat	600.4
cross_mul_RAW_7_sample_entropy_left_CUMSUM_7_hjorth_complexity_whole	593.8
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_1_stats_range_right	583.2
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_kurt_left	582.0
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_2_levene_pvalue	578.6
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	576.0
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	569.4
cross_mul_RAW_7_sample_entropy_left_DIFF_7_sample_entropy_right	567.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_7_spectral_entropy_whole	566.6
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left_nn_10_mean	557.8
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_2_ks_stat	548.2
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_5_dominant_freq_ratio_to_whole_right_nn_10_mean	546.4
mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	539.4
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	537.4
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio	536.6
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_ratio_value_number_to_time_series_length_whole	526.4
CUMSUM_1_stats_max_ratio_to_whole_left_nn_10_mean	524.4
cross_mul_RAW_8_benford_correlation_whole_RAW_8_count_above_0_whole_nn_10_mean	494.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_1_stats_theil_sen_slope_whole_nn_10_mean	491.2
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff	486.2
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left_nn_10_mean	482.4
