feature	importance
sqmul_RAW_1_stats_mean_whole_RAW_3_detrend_volatility_normalized_whole	662.4
mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	390.2
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	333.0
div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	254.4
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	164.2
sub_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right_CUMSUM_4_autocorr_lag1_whole	153.2
mul_RAW_2_bartlett_stat_DIFF_2_jb_pvalue_left	136.4
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	133.8
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	100.6
div_RAW_8_ratio_value_number_to_time_series_length_whole_CUMSUM_2_ad_pvalue	92.2
sqmul_CUMSUM_1_stats_max_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	85.8
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left	84.8
div_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	82.8
div_RAW_2_ad_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	77.6
div_RAW_1_stats_median_right_CUMSUM_1_stats_max_diff	76.6
div_RAW_1_stats_median_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	75.4
mul_RAW_2_ks_stat_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	73.8
mul_CUMSUM_2_ad_pvalue_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	68.2
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	67.4
add_RAW_2_bartlett_pvalue_RAW_7_sample_entropy_whole	65.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	65.0
sqmul_RAW_2_shapiro_pvalue_whole_RAW_2_bartlett_stat	60.4
add_RAW_7_sample_entropy_left_RAW_2_bartlett_pvalue	59.2
div_RAW_2_ks_pvalue_CUMSUM_2_shapiro_pvalue_ratio_to_whole_left	57.0
mul_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left_CUMSUM_1_stats_max_diff	54.6
div_RAW_7_sample_entropy_left_DIFF_2_jb_pvalue_left	52.8
add_RAW_7_sample_entropy_left_CUMSUM_8_first_location_of_maximum_whole	52.4
add_DIFF_2_levene_pvalue_DIFF_7_sample_entropy_right	49.4
div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio	48.4
sub_DIFF_7_hjorth_complexity_contribution_right_RAW_7_higuchi_fd_contribution_right	47.6
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	46.6
mul_CUMSUM_2_wilcoxon_stat_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	44.4
sqmul_RAW_2_ad_stat_RAW_1_stats_kurt_left	42.4
add_DIFF_2_bartlett_pvalue_RAW_7_sample_entropy_whole	40.0
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_4_autocorr_lag1_whole	39.2
div_RAW_7_sample_entropy_left_RAW_8_ratio_beyond_r_sigma_1_left	39.2
div_CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio_RAW_1_stats_kurt_left	39.0
add_RAW_7_sample_entropy_left_DIFF_2_bartlett_pvalue	38.8
sqmul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_index_mass_quantile_q_0_1_right	38.0
div_RAW_7_sample_entropy_whole_RAW_2_shapiro_pvalue_whole	37.6
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	36.0
div_DIFF_2_bartlett_pvalue_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	35.2
sub_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_quantile_0_1_contribution_right	34.0
sqmul_RAW_1_stats_median_ratio_RAW_2_bartlett_stat	34.0
sqmul_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	32.4
add_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_left	31.8
sqmul_CUMSUM_7_svd_entropy_ratio_RAW_8_quantile_0_4_contribution_left	31.6
div_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	29.8
mul_RAW_10_rpt_cost_cosine_whole_RAW_1_stats_median_ratio	29.2
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	29.2
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	29.0
div_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	28.4
div_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	28.4
sqmul_RAW_2_ks_stat_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	28.2
div_RAW_8_linear_trend_attr_pvalue_ratio_to_whole_left_RAW_1_stats_median_whole	27.6
div_RAW_7_sample_entropy_left_CUMSUM_2_ad_pvalue	27.4
sqmul_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_contribution_left_CUMSUM_7_katz_fd_whole	27.4
mul_RAW_2_ks_stat_CUMSUM_5_dominant_freq_ratio_to_whole_right	27.2
sub_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_2_ad_pvalue	27.0
add_DIFF_2_bartlett_pvalue_DIFF_8_ar_coefficient_coeff_2_k_10_left	26.8
div_RAW_3_detrend_volatility_normalized_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	26.2
div_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff_CUMSUM_1_stats_max_diff	26.0
mul_RAW_8_ratio_value_number_to_time_series_length_diff_CUMSUM_3_trend_normalized_slope_whole	25.0
div_RAW_7_sample_entropy_whole_RAW_8_ratio_beyond_r_sigma_1_5_whole	25.0
add_RAW_8_ratio_beyond_r_sigma_3_left_DIFF_7_hjorth_complexity_ratio_to_whole_right	24.2
mul_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left_CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	23.8
CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	23.8
add_RAW_2_bartlett_pvalue_DIFF_7_sample_entropy_right	23.6
sub_RAW_8_ratio_value_number_to_time_series_length_diff_CUMSUM_2_ttest_pvalue	23.4
sub_RAW_7_sample_entropy_left_RAW_2_jb_pvalue_contribution_right	23.2
div_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	23.2
div_RAW_7_sample_entropy_left_RAW_7_katz_fd_whole	23.0
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	22.8
mul_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right_CUMSUM_2_wilcoxon_stat	22.4
add_RAW_2_ks_stat_RAW_8_count_above_0_whole	22.2
div_RAW_7_sample_entropy_whole_RAW_7_katz_fd_whole	22.2
div_RAW_1_stats_median_ratio_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff	22.2
div_DIFF_2_jb_pvalue_left_DIFF_2_levene_pvalue	22.0
sqmul_RAW_2_ks_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	21.8
add_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_2_kpss_pvalue_ratio_to_whole_left	21.6
sqmul_RAW_2_ks_pvalue_CUMSUM_2_adf_pvalue_diff	21.6
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	21.4
div_CUMSUM_1_stats_theil_sen_slope_whole_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	21.2
DIFF_9_ar_param_5_right	21.2
div_RAW_7_sample_entropy_whole_DIFF_8_ratio_beyond_r_sigma_1_5_whole	21.0
div_CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	20.8
sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_1_left	20.6
mul_DIFF_2_bartlett_pvalue_RAW_2_shapiro_pvalue_whole	20.2
DIFF_1_stats_mean_ratio_to_whole_left	20.2
div_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole_RAW_1_stats_min_whole	20.0
sqmul_RAW_7_sample_entropy_left_RAW_8_count_above_0_whole	19.6
div_RAW_1_stats_min_whole_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	19.6
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole_RAW_8_ratio_value_number_to_time_series_length_diff	19.4
mul_RAW_8_ratio_beyond_r_sigma_3_left_CUMSUM_1_stats_max_diff	19.4
div_CUMSUM_2_ad_pvalue_DIFF_8_linear_trend_attr_rvalue_contribution_right	19.4
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	19.2
DIFF_7_spectral_entropy_ratio_to_whole_left	19.2
mul_CUMSUM_3_detrend_volatility_normalized_right_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	19.0
sub_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left_CUMSUM_2_ks_pvalue	18.6
sqmul_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_ratio_beyond_r_sigma_1_5_whole	18.4
sub_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	18.2
mul_RAW_8_ratio_beyond_r_sigma_3_left_CUMSUM_1_stats_theil_sen_slope_whole	18.2
div_RAW_1_stats_kurt_left_CUMSUM_7_cond_entropy_whole	18.2
CUMSUM_3_detrend_volatility_normalized_ratio	18.0
div_CUMSUM_3_linear_trend_r2_diff_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio	18.0
div_RAW_1_stats_mean_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	18.0
mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_quantile_0_4_contribution_left	17.8
div_CUMSUM_1_stats_max_diff_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_diff	17.8
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_contribution_left	17.8
