feature	importance
RAW_1_stats_cv_whole_mul_RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	1403.6
RAW_12_rpt_cost_cosine_whole	859.0
RAW_3_cumsum_max_ratio_to_whole_left	853.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	836.4
RAW_1_stats_cv_whole	764.4
RAW_10_linear_trend_attr_rvalue_ratio	763.0
RAW_4_autocorr_lag1_ratio	756.8
RAW_4_autocorr_lag1_diff	738.6
RAW_8_lziv_complexity_right	735.4
RAW_12_rpt_cost_rank_left	729.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	724.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	718.2
RAW_10_quantile_0_6_ratio_to_whole_left	703.8
RAW_1_stats_median_ratio	697.4
RAW_10_quantile_0_4_ratio_to_whole_left	675.4
RAW_2_ad_stat	654.8
RAW_10_quantile_0_1_ratio	640.2
RAW_5_dominant_freq_right	638.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_ratio_to_whole_left	636.6
RAW_8_sample_entropy_diff	636.0
RAW_5_max_power_ratio_to_whole_right	623.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	623.2
RAW_2_ks_stat	621.8
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	620.4
RAW_11_param_3_right	607.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	607.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	599.8
RAW_8_sample_entropy_left	590.2
RAW_8_perm_entropy_whole	588.6
RAW_1_stats_median_whole	587.0
RAW_10_linear_trend_attr_rvalue_diff	584.6
RAW_1_stats_min_diff	584.2
RAW_10_partial_autocorrelation_lag_2_right	582.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	581.8
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	577.8
