feature	importance
RAW_1_stats_cv_whole_mul_RAW_1_stats_std_whole	2559.6
RAW_1_stats_median_ratio	1401.8
RAW_3_cumsum_max_ratio_to_whole_left	1330.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1284.2
RAW_12_rpt_cost_cosine_whole	1273.4
RAW_8_sample_entropy_left_add_RAW_2_bartlett_pvalue	1248.2
RAW_4_autocorr_lag1_diff	1236.0
RAW_10_linear_trend_attr_rvalue_ratio	1228.4
RAW_10_quantile_0_4_contribution_left	1215.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1207.6
RAW_10_quantile_0_6_ratio_to_whole_left	1193.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	1183.6
RAW_2_ttest_pvalue	1165.2
RAW_11_param_3_right	1145.4
MCS_10_fft_coefficient_attr_imag_coeff_3_ratio	1142.4
RAW_10_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	1103.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	1092.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	1089.0
MCS_8_approx_entropy_diff	1085.4
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1074.0
RAW_11_param_5_diff	1069.4
RAW_8_lziv_complexity_right	1067.8
RAW_4_autocorr_lag1_ratio	1057.2
RAW_10_linear_trend_attr_intercept_ratio	1018.2
RAW_2_bartlett_pvalue_sqmul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	1002.6
MCS_11_param_4_right	1001.8
RAW_2_ks_stat	982.8
RAW_8_perm_entropy_left	979.6
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	979.2
RAW_10_ar_coefficient_coeff_2_k_10_left	978.0
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	975.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	974.2
RAW_10_fft_coefficient_attr_imag_coeff_1_left	971.4
RAW_2_ad_stat	964.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_add_RAW_10_quantile_0_4_whole	963.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	937.6
RAW_8_katz_fd_whole	866.6
MCS_10_percentage_of_reoccurring_values_to_all_values_left	864.0
RAW_1_stats_min_diff	856.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	852.4
RAW_10_ratio_beyond_r_sigma_1_5_diff	851.2
RAW_8_perm_entropy_whole	841.6
RAW_8_svd_entropy_ratio_to_whole_left	834.0
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	811.2
MCS_10_percentage_of_reoccurring_values_to_all_values_whole	794.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_contribution_left	765.8
MCS_4_zero_cross_right	762.8
RAW_4_autocorr_lag1_whole	758.6
RAW_8_sample_entropy_diff	756.2
