feature	importance
RAW_1_stats_cv_mul_std_whole	1874.6
RAW_7_sample_entropy_left	613.2
RAW_8_index_mass_quantile_q_0_1_right	452.0
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	444.2
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	386.0
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	335.6
RAW_1_stats_cv_whole	329.8
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	318.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	270.6
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	265.4
RAW_2_ad_stat	262.8
RAW_1_stats_median_ratio	257.0
RAW_3_detrend_volatility_normalized_whole	242.2
RAW_7_sample_entropy_whole	231.6
RAW_2_bartlett_stat	223.2
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	212.4
CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	211.8
DIFF_2_levene_pvalue	206.0
RAW_2_ks_pvalue	205.0
RAW_10_rpt_cost_cosine_whole	200.4
DIFF_2_bartlett_pvalue	197.2
CUMSUM_2_kpss_pvalue_ratio_to_whole_left	194.4
RAW_2_ks_stat	189.0
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	186.8
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	184.6
RAW_2_levene_stat	183.4
RAW_8_benford_correlation_ratio_to_whole_left	181.6
RAW_8_count_above_0_whole	181.4
CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	174.6
RAW_8_benford_correlation_whole	159.8
RAW_8_quantile_0_6_ratio_to_whole_left	158.6
CUMSUM_2_ad_pvalue	156.2
DIFF_7_spectral_entropy_ratio_to_whole_left	153.2
DIFF_8_linear_trend_attr_intercept_contribution_right	147.8
RAW_7_sample_entropy_right	146.6
RAW_8_index_mass_quantile_q_0_8_left	145.4
CUMSUM_3_detrend_volatility_normalized_ratio	145.0
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	143.2
CUMSUM_7_perm_entropy_whole	142.8
CUMSUM_5_dominant_freq_ratio_to_whole_right	139.2
DIFF_1_stats_mean_contribution_right	138.2
RAW_2_levene_pvalue	136.8
CUMSUM_7_hjorth_complexity_whole	136.4
RAW_2_ad_pvalue	132.2
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio	131.2
RAW_8_index_mass_quantile_q_0_1_diff	129.2
DIFF_1_stats_mean_contribution_left	129.2
