feature	importance
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	524.6
RAW_1_stats_cv_whole	521.4
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	464.6
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	391.4
RAW_8_index_mass_quantile_q_0_1_right	371.0
RAW_2_ad_stat	343.8
RAW_1_stats_median_ratio	326.2
RAW_7_sample_entropy_left	310.2
RAW_3_detrend_volatility_normalized_whole	299.4
DIFF_2_levene_pvalue	290.8
RAW_8_index_mass_quantile_q_0_8_left	278.6
RAW_2_ks_stat	277.4
DIFF_2_bartlett_pvalue	266.6
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	256.0
RAW_10_rpt_cost_cosine_whole	254.6
RAW_2_bartlett_stat	251.0
CUMSUM_9_ar_residuals_s1_pred_skew	229.6
RAW_8_ratio_beyond_r_sigma_0_5_diff	224.8
RAW_8_ratio_value_number_to_time_series_length_diff	223.2
CUMSUM_3_detrend_volatility_normalized_ratio	219.8
RAW_8_benford_correlation_whole	211.0
DIFF_8_benford_correlation_left	210.8
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	206.8
DIFF_2_ks_stat	206.0
CUMSUM_2_shapiro_pvalue_left	203.0
RAW_10_rpt_cost_rank_left	194.6
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	192.4
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left	188.4
RAW_8_quantile_0_4_whole	188.2
DIFF_8_fft_coefficient_attr_imag_coeff_3_ratio	186.4
DIFF_9_ar_param_5_right	183.0
CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio	180.8
CUMSUM_8_ratio_beyond_r_sigma_1_5_right	172.2
RAW_2_ks_pvalue	171.6
RAW_9_ar_param_5_diff	170.4
RAW_8_partial_autocorrelation_lag_6_ratio	168.8
RAW_8_quantile_0_4_ratio	168.0
RAW_2_levene_stat	167.6
CUMSUM_3_detrend_volatility_normalized_right	166.0
RAW_8_ratio_beyond_r_sigma_1_5_diff	164.2
RAW_8_ar_coefficient_coeff_8_k_10_diff	160.2
