feature	importance
RAW_1_stats_cv_whole	2318.2
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	1414.6
RAW_10_quantile_0_6_ratio_to_whole_left	1386.4
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	1342.6
RAW_10_linear_trend_attr_rvalue_ratio	1332.8
RAW_3_cumsum_max_ratio_to_whole_left	1325.4
RAW_12_rpt_cost_cosine_whole	1308.4
RAW_11_param_3_right	1301.4
RAW_1_stats_median_ratio	1293.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	1245.8
RAW_10_ratio_beyond_r_sigma_1_5_diff	1239.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	1234.6
RAW_4_autocorr_lag1_diff	1226.8
RAW_4_autocorr_lag1_ratio	1224.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	1223.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	1216.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1203.4
RAW_10_ar_coefficient_coeff_2_k_10_left	1165.8
RAW_8_sample_entropy_diff	1144.8
RAW_8_sample_entropy_left	1117.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1081.0
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1072.0
RAW_1_stats_mean_right	1065.6
RAW_10_quantile_0_4_right	1053.4
RAW_2_ks_stat	1037.4
RAW_8_perm_entropy_left	1029.2
RAW_8_svd_entropy_ratio_to_whole_left	956.8
RAW_8_sample_entropy_whole	932.0
RAW_2_ad_stat	931.6
RAW_1_stats_median_whole	920.4
RAW_8_spectral_entropy_left	911.8
RAW_10_quantile_0_4_whole	897.0
RAW_8_perm_entropy_whole	895.6
RAW_10_ratio_beyond_r_sigma_1_5_whole	878.4
RAW_10_linear_trend_attr_intercept_ratio	867.4
RAW_2_ks_pvalue	829.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	798.2
RAW_1_stats_kurt_left	796.4
RAW_1_stats_kurt_whole	777.4
RAW_2_bartlett_pvalue	774.2
RAW_10_linear_trend_attr_intercept_contribution_left	761.2
RAW_1_stats_mean_whole	758.0
RAW_2_levene_stat	742.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	723.2
RAW_11_param_0_whole	696.0
RAW_1_stats_std_whole	666.8
RAW_8_cond_entropy_left	658.8
RAW_5_max_power_whole	642.2
RAW_1_stats_min_whole	621.0
RAW_2_bartlett_stat	611.8
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	603.0
RAW_10_quantile_0_6_whole	586.4
RAW_2_shapiro_pvalue_left	563.2
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	562.0
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	536.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	464.4
RAW_2_levene_pvalue	456.2
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	441.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	437.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	424.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	421.4
RAW_7_rolling_std_w50_mean_whole	399.8
RAW_6_iqr_whole	371.0
RAW_10_ratio_value_number_to_time_series_length_whole	369.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	362.6
RAW_2_ad_pvalue	338.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	306.4
RAW_10_percentage_of_reoccurring_values_to_all_values_right	273.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	254.8
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_left	204.6
RAW_2_jb_pvalue_left	176.0
RAW_10_ratio_value_number_to_time_series_length_diff	139.0
