feature	importance
RAW_1_stats_cv_whole_mul_RAW_1_stats_std_whole	2467.8
RAW_3_cumsum_max_ratio_to_whole_left	1339.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1251.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	1211.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1179.4
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	1169.6
RAW_8_sample_entropy_diff	1145.4
RAW_10_quantile_0_4_ratio_to_whole_left	1136.6
RAW_10_linear_trend_attr_rvalue_ratio	1108.0
RAW_12_rpt_cost_rank_left	1095.6
RAW_8_higuchi_fd_ratio_to_whole_left	1091.4
RAW_1_stats_median_ratio	1077.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	1075.0
RAW_8_sample_entropy_left	1057.2
RAW_4_autocorr_lag1_diff	1053.6
RAW_8_lziv_complexity_right	1039.2
RAW_8_sample_entropy_left_mul_RAW_2_ks_stat	1034.6
RAW_4_autocorr_lag1_ratio	1031.2
RAW_13_robust_log_cv_right	1024.0
RAW_10_linear_trend_attr_rvalue_diff	987.2
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	986.8
RAW_10_quantile_0_1_ratio	980.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	976.6
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	931.0
RAW_10_quantile_0_6_ratio_to_whole_left	922.4
RAW_12_rpt_cost_cosine_whole	919.2
RAW_8_perm_entropy_left	906.6
RAW_11_param_5_diff	901.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	893.8
RAW_10_ar_coefficient_coeff_2_k_10_right	890.4
RAW_8_sample_entropy_whole	882.4
RAW_1_stats_cv_whole	880.6
RAW_1_stats_median_whole	878.2
RAW_1_stats_median_contribution_right	877.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	872.6
RAW_1_stats_min_diff	868.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	866.8
RAW_10_linear_trend_attr_intercept_ratio	864.2
RAW_10_ar_coefficient_coeff_2_k_10_left	860.8
RAW_8_perm_entropy_whole	857.0
RAW_13_robust_log_cv_whole	849.0
RAW_10_ratio_beyond_r_sigma_1_5_diff	848.0
RAW_13_robust_quartile_cv_whole	846.2
RAW_8_svd_entropy_ratio_to_whole_left	829.6
RAW_13_robust_log_cv_left	819.0
RAW_2_ad_stat	816.4
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	811.6
RAW_10_fft_coefficient_attr_imag_coeff_1_left	800.6
RAW_8_katz_fd_whole	794.4
RAW_8_approx_entropy_left	774.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	773.2
RAW_10_partial_autocorrelation_lag_2_whole	766.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_ratio	763.6
RAW_1_stats_mean_right	742.0
RAW_11_param_0_ratio_to_whole_right	737.6
RAW_8_spectral_entropy_left	732.2
RAW_2_bartlett_pvalue_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	725.8
RAW_1_stats_mean_whole	720.0
RAW_8_sample_entropy_left_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	713.2
RAW_10_linear_trend_attr_intercept_contribution_left	711.6
RAW_13_robust_log_cv_ratio	709.8
RAW_1_stats_kurt_left	680.4
RAW_10_quantile_0_6_diff	673.2
RAW_10_ratio_beyond_r_sigma_1_5_ratio	668.2
RAW_2_jb_pvalue_ratio	662.2
RAW_1_stats_kurt_whole	660.6
RAW_2_adf_icbest_left	655.6
RAW_8_sample_entropy_left_mul_RAW_10_quantile_0_4_whole	646.0
RAW_13_robust_mad_cv_whole	640.2
RAW_1_stats_cv_whole_mul_RAW_2_ks_stat	607.0
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	594.6
RAW_2_levene_stat	594.0
RAW_2_ks_pvalue	576.6
RAW_10_quantile_0_4_right	574.2
RAW_2_ks_stat_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	567.4
RAW_13_robust_log_cv_diff	563.2
RAW_10_ratio_beyond_r_sigma_1_5_whole	554.6
RAW_11_param_0_whole	552.4
RAW_6_iqr_whole	513.8
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_4_whole	512.8
RAW_10_ratio_beyond_r_sigma_1_5_left	509.6
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	488.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	479.4
RAW_1_stats_std_right	451.4
RAW_2_levene_pvalue	438.8
RAW_10_quantile_0_6_whole	437.6
