feature	importance
RAW_1_stats_cv_whole	1788.0
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	1057.4
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	1052.6
RAW_3_cumsum_max_ratio_to_whole_left	1020.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	929.6
RAW_10_linear_trend_attr_rvalue_ratio	913.6
RAW_12_rpt_cost_rank_left	889.8
RAW_4_autocorr_lag1_diff	887.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	878.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	872.2
RAW_8_higuchi_fd_ratio_to_whole_left	869.4
RAW_8_lziv_complexity_right	863.2
RAW_10_quantile_0_4_ratio_to_whole_left	848.4
RAW_4_autocorr_lag1_ratio	842.8
RAW_8_sample_entropy_diff	826.2
RAW_10_linear_trend_attr_rvalue_diff	810.8
RAW_10_quantile_0_6_ratio_to_whole_left	795.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	795.0
RAW_10_ar_coefficient_coeff_2_k_10_right	790.8
RAW_1_stats_median_ratio	787.0
RAW_11_param_5_diff	751.4
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	749.4
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	746.0
RAW_13_robust_log_cv_right	744.2
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	738.4
RAW_12_rpt_cost_cosine_whole	736.6
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	726.6
RAW_10_quantile_0_1_ratio	722.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	713.8
RAW_8_perm_entropy_left	689.6
RAW_13_robust_quartile_cv_whole	689.6
RAW_1_stats_median_contribution_right	685.2
RAW_8_perm_entropy_whole	675.8
RAW_2_ks_stat	673.2
RAW_11_param_0_ratio_to_whole_right	673.2
RAW_10_fft_coefficient_attr_imag_coeff_1_left	671.2
RAW_8_sample_entropy_left	670.6
RAW_10_linear_trend_attr_intercept_ratio	670.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	669.2
RAW_2_ad_stat	667.4
RAW_13_robust_log_cv_whole	658.6
RAW_10_quantile_0_4_right	644.0
RAW_10_quantile_0_4_whole	640.6
RAW_8_spectral_entropy_left	635.0
RAW_8_svd_entropy_ratio_to_whole_left	631.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	620.0
RAW_2_bartlett_pvalue	618.6
RAW_13_robust_log_cv_left	618.2
RAW_10_ratio_beyond_r_sigma_1_5_diff	614.2
RAW_1_stats_min_diff	612.6
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_ratio_to_whole_left	610.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_ratio	593.6
RAW_1_stats_mean_right	590.6
RAW_8_katz_fd_whole	584.2
RAW_8_approx_entropy_left	580.6
RAW_1_stats_cv_ratio_to_whole_left	573.8
RAW_13_robust_log_cv_ratio	565.6
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	560.4
RAW_2_levene_stat	557.8
RAW_10_ar_coefficient_coeff_2_k_10_left	547.6
RAW_1_stats_mean_whole	544.0
RAW_8_sample_entropy_whole	535.8
RAW_10_linear_trend_attr_intercept_contribution_left	518.6
RAW_2_ks_pvalue	518.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_diff	513.8
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	512.4
RAW_1_stats_median_whole	511.4
RAW_10_partial_autocorrelation_lag_2_left	497.8
RAW_10_ratio_beyond_r_sigma_1_5_whole	496.2
RAW_10_linear_trend_attr_intercept_ratio_to_whole_left	493.4
RAW_13_robust_mad_cv_whole	491.4
RAW_13_robust_log_cv_diff	488.4
RAW_10_partial_autocorrelation_lag_2_whole	475.4
RAW_1_stats_kurt_left	474.8
RAW_2_adf_icbest_left	474.4
RAW_10_ratio_beyond_r_sigma_1_5_ratio	469.4
RAW_10_quantile_0_6_diff	464.2
RAW_2_jb_pvalue_ratio	458.4
RAW_2_bartlett_stat	452.0
RAW_8_cond_entropy_left	442.4
RAW_1_stats_std_whole	436.2
RAW_10_ratio_beyond_r_sigma_1_5_left	436.0
RAW_1_stats_kurt_whole	431.2
RAW_11_param_0_whole	429.4
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	395.0
RAW_13_robust_iqr_cv_whole	386.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	380.0
RAW_1_stats_min_whole	379.0
RAW_12_rpt_cost_l1_left	360.8
RAW_5_max_power_whole	360.6
RAW_2_levene_pvalue	351.0
RAW_10_quantile_0_6_whole	343.0
RAW_1_stats_std_right	333.2
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	330.4
RAW_2_shapiro_pvalue_left	310.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	297.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	294.0
