feature	importance
RAW_rpt_cost_cosine_whole	972.0
percentage_of_reoccurring_datapoints_to_all_datapoints	691.2
perm_entropy_0	674.6
percentage_of_reoccurring_values_to_all_values	647.0
cv_diff	613.2
sample_entropy_0	600.6
ks_stat	530.2
ad_stat	500.2
bartlett_stat	497.6
higuchi_fd_diff	490.4
ratio_beyond_r_sigma_1_5	478.4
param_5_diff	476.2
autocorr_lag1_diff	461.8
cond_entropy_0	452.4
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	422.0
ar_residuals_s1_pred_kurt	412.2
perm_entropy_1	411.6
sample_entropy_diff	410.8
RAW_rpt_cost_cosine_left	405.8
ttest_pvalue	401.2
sample_entropy_1	379.4
ar_residuals_s2_pred_skew	378.2
fft_coefficient_attr_imag_coeff_2	375.0
cond_entropy_diff	375.0
hjorth_complexity_diff	374.6
RAW_rpt_cost_l1_whole	370.8
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	363.4
RAW_rpt_cost_cosine_right	362.8
fft_coefficient_attr_imag_coeff_3	357.6
lziv_complexity_1	355.8
median_diff	353.2
kpss_stat_diff	352.2
ratio_value_number_to_time_series_length	346.8
ar_residuals_s2_pred_std	343.0
param_3_diff	342.2
wilcoxon_stat	340.4
quantile_0_6	340.0
min_diff	337.8
RAW_rpt_cost_rank_left	331.4
katz_fd_diff	329.2
fft_coefficient_attr_imag_coeff_1	325.4
ks_pvalue	325.0
ar_residuals_s1_pred_skew	320.6
levene_stat	317.0
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	315.8
lziv_complexity_0	311.2
ar_residuals_s2_pred_kurt	301.2
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	291.4
bartlett_pvalue	286.2
last_location_of_maximum	285.2
approx_entropy_0	283.2
ratio_beyond_r_sigma_6	280.6
linear_trend_attr_rvalue_	278.0
param_4_diff	277.4
dominant_freq_diff	275.0
spectral_entropy_0	267.2
lziv_complexity_diff	260.8
ar_coefficient_coeff_2_k_10	260.0
adf_stat_diff	258.8
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	256.2
param_0_diff	251.4
hjorth_mobility_1	249.8
quantile_0_4	248.6
skew_diff	244.8
svd_entropy_diff	243.6
svd_entropy_0	241.4
sum_diff	240.2
levene_pvalue	239.2
shapiro_pvalue_diff	238.0
partial_autocorrelation_lag_2	233.6
petrosian_fd_diff	232.0
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	229.6
shapiro_pvalue_1	228.6
mannwhitney_pvalue	224.0
RAW_rpt_cost_l1_left	222.4
hjorth_complexity_1	222.4
shapiro_pvalue_0	220.2
RAW_rpt_cost_rank_right	220.2
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_	217.8
perm_entropy_diff	210.8
RAW_rpt_cost_mahalanobis_right	210.8
change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2	210.6
shannon_entropy_0	210.2
mean_diff	210.0
kurt_diff	207.0
theil_sen_slope_diff	205.4
change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	203.8
svd_entropy_1	203.0
quantile_0_1	197.0
range_diff	196.8
shannon_entropy_1	193.8
detrended_fluctuation_diff	192.8
hjorth_mobility_0	189.2
max_diff	189.0
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	188.0
spectral_entropy_1	187.0
