feature	importance
cv_diff	749.4
percentage_of_reoccurring_datapoints_to_all_datapoints	649.6
ad_stat	644.2
ks_stat	605.0
sample_entropy_0	591.4
perm_entropy_0	572.6
percentage_of_reoccurring_values_to_all_values	563.4
std_ratio	513.6
ttest_pvalue	476.0
residuals_s2_pred_std	462.4
ratio_beyond_r_sigma_1_5	459.6
cond_entropy_0	435.2
residuals_s1_pred_kurt	411.0
cond_entropy_diff	410.6
higuchi_fd_diff	369.0
sample_entropy_1	360.8
ks_pvalue	347.4
param_5_diff	342.8
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	341.0
hjorth_complexity_diff	338.2
residuals_s2_pred_skew	331.2
quantile_0_6	325.0
ratio_value_number_to_time_series_length	320.8
approx_entropy_0	316.2
fft_coefficient_attr_imag_coeff_3	305.6
fft_coefficient_attr_imag_coeff_2	303.4
quantile_0_4	296.4
perm_entropy_1	290.4
fft_coefficient_attr_imag_coeff_1	288.6
katz_fd_diff	285.6
sample_entropy_diff	283.2
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	281.4
lziv_complexity_0	272.4
param_3_diff	270.2
autocorr_lag1_diff	265.6
residuals_s2_pred_kurt	264.6
ratio_beyond_r_sigma_6	260.8
param_0_diff	253.4
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	249.0
residuals_s1_pred_skew	247.2
svd_entropy_diff	240.2
skew_diff	232.6
ptp_diff	229.0
lziv_complexity_1	228.0
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	224.8
sum_diff	219.2
ar_coefficient_coeff_2_k_10	216.0
last_location_of_maximum	214.6
dominant_freq_diff	214.2
svd_entropy_1	213.2
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	212.2
hjorth_mobility_diff	200.4
hjorth_mobility_1	199.8
linear_trend_attr_rvalue_	198.0
spectral_entropy_0	196.0
theil_sen_slope_diff	195.2
kurt_diff	192.6
max_power_diff	187.4
ad_pvalue	182.4
quantile_0_1	179.8
shannon_entropy_0	178.8
param_4_diff	176.8
lziv_complexity_diff	176.4
partial_autocorrelation_lag_2	175.4
approx_entropy_1	172.8
petrosian_fd_diff	170.2
detrended_fluctuation_diff	167.6
approx_entropy_diff	165.6
hjorth_complexity_1	165.2
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	165.0
change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2	162.0
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	161.2
svd_entropy_0	158.8
cumsum_max_diff	158.8
cond_entropy_1	154.2
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_	151.4
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	151.2
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	151.0
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	150.2
hjorth_complexity_0	150.0
perm_entropy_diff	150.0
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_	149.4
num_zerocross_0	147.0
hjorth_mobility_0	146.6
rolling_std_w50_mean_diff	146.0
mean_diff	145.0
shannon_entropy_1	142.2
change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	142.0
change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_2	139.8
num_zerocross_1	138.0
spectral_entropy_1	136.6
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	136.4
spectral_entropy_diff	134.4
rolling_std_diff	124.6
std_diff	123.6
change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	122.2
num_zerocross_diff	121.6
linear_trend_attr_intercept_	118.2
iqr_diff	117.8
agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	116.4
diff_var_diff	115.4
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	114.6
shannon_entropy_diff	113.8
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	110.6
agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	108.8
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6	106.2
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	104.8
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4	104.2
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	98.8
first_location_of_maximum	98.6
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	96.0
residuals_s2_pred_mean	95.0
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	94.4
change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4	88.2
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	88.2
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	87.8
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	86.6
zero_cross_diff	82.6
agg_linear_trend_attr_slope_chunk_len_5_f_agg_mean_	81.8
linear_trend_attr_slope_	80.6
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	68.8
