feature	importance
sqmul_RAW_1_stats_mean_whole_RAW_3_detrend_volatility_normalized_whole	1038.6
mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	970.2
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	731.2
asinh_add_RAW_1_stats_median_ratio_RAW_7_higuchi_fd_contribution_right	642.2
div_CUMSUM_8_ar_coefficient_coeff_2_k_10_ratio_RAW_1_stats_kurt_left	559.6
asinh_mul_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left_CUMSUM_1_stats_max_diff	533.6
CUMSUM_8_number_peaks_25_ratio	519.8
asinh_add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	509.8
sqmul_RAW_8_ratio_beyond_r_sigma_1_left_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left	497.4
div_RAW_1_stats_median_right_CUMSUM_1_stats_max_diff	492.2
asinh_sub_raw_RAW_8_ratio_beyond_r_sigma_1_5_contribution_left_CUMSUM_5_dominant_freq_ratio_to_whole_right	489.8
div_CUMSUM_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio_to_whole_left_RAW_10_rpt_cost_cosine_whole	470.2
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_ratio_to_whole_left	460.4
asinh_add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	454.2
mul_CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left_CUMSUM_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_ratio_to_whole_left	452.0
RAW_4_autocorr_lag1_ratio	447.4
raw_mul_asinh_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	426.6
div_CUMSUM_7_svd_entropy_ratio_RAW_8_quantile_0_4_ratio	422.2
sqmul_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right_CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	417.4
div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_right	414.4
asinh_sub_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left_RAW_3_detrend_volatility_normalized_right	407.6
