feature	permutation_importance_mean	permutation_importance_std
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.10185557808778427	0.025885800814602653
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	0.06919699255444611	0.024553940852711825
cross_div_RAW_2_ad_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.0056644852135787575	0.0033284915923374524
cross_div_CUMSUM_7_hjorth_complexity_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.004490043814864818	0.004713341899679739
cross_div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	0.002366141920724386	0.0009783161148614141
cross_div_RAW_1_stats_median_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.0018212879836886353	0.0007830181619238071
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	0.0014411076358026532	0.0013801915638734352
cross_add_RAW_7_sample_entropy_left_RAW_2_bartlett_pvalue	0.00131773871686928	0.0009212715178328603
cross_add_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	0.0011271870436330444	0.0009032961948783057
cross_div_RAW_1_stats_range_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.0011158421647625449	0.0010960665757956374
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.0010270440560911597	0.0004997678536182669
cross_div_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	0.000970483992366622	0.0004275450763843323
cross_div_RAW_7_sample_entropy_left_CUMSUM_2_ad_pvalue	0.0006506855339073347	0.00032303207139476554
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	0.0006466230495574267	0.00039205511347810185
cross_add_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.0006239119948015093	0.0008166543290397756
