feature	importance
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	911.4
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	690.4
cross_div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	335.2
cross_add_RAW_7_sample_entropy_left_RAW_2_bartlett_pvalue	263.8
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	207.0
cross_div_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	170.6
cross_div_RAW_7_sample_entropy_left_RAW_8_ratio_beyond_r_sigma_1_left	165.8
cross_div_RAW_1_stats_median_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	159.0
cross_div_RAW_2_ad_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	154.0
cross_div_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	148.8
cross_div_CUMSUM_7_hjorth_complexity_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	145.6
cross_add_RAW_7_sample_entropy_left_DIFF_2_bartlett_pvalue	140.6
cross_add_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	132.0
cross_div_CUMSUM_2_kpss_pvalue_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	131.6
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left	120.8
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	120.8
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	120.8
cross_add_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	118.4
cross_div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	113.2
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	112.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	111.4
cross_div_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right_RAW_8_index_mass_quantile_q_0_1_right	110.6
cross_div_RAW_7_sample_entropy_left_CUMSUM_2_ad_pvalue	110.2
CUMSUM_3_detrend_volatility_normalized_ratio	108.6
cross_sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_2_levene_pvalue	107.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	106.8
sqmul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_index_mass_quantile_q_0_1_right	103.6
cross_div_RAW_7_sample_entropy_left_RAW_7_katz_fd_whole	101.8
cross_div_RAW_7_sample_entropy_left_DIFF_2_jb_pvalue_left	101.8
cross_div_RAW_3_detrend_volatility_normalized_whole_CUMSUM_2_ks_pvalue	99.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	99.0
cross_add_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_quantile_0_4_contribution_left	95.6
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	93.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_whole	91.2
cross_add_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_CUMSUM_7_spectral_entropy_whole	90.8
cross_sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_2_bartlett_pvalue	87.4
cross_div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio	86.8
cross_mul_RAW_8_benford_correlation_whole_RAW_8_count_above_0_whole	86.0
cross_add_RAW_7_sample_entropy_left_DIFF_2_levene_pvalue	83.8
cross_add_RAW_7_sample_entropy_left_CUMSUM_8_first_location_of_maximum_whole	83.6
cross_add_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	82.8
CUMSUM_8_partial_autocorrelation_lag_2_ratio_to_whole_left	82.2
cross_sub_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_beyond_r_sigma_1_left	80.6
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	80.6
cross_sub_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	79.4
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	78.4
RAW_8_quantile_0_6_ratio_to_whole_left	78.4
