feature	importance
RAW_rpt_cost_cosine_whole	1145.2
perm_entropy_0	911.0
cv_diff	822.2
percentage_of_reoccurring_datapoints_to_all_datapoints	808.0
percentage_of_reoccurring_values_to_all_values	716.0
sample_entropy_0	716.0
param_5_diff	674.6
higuchi_fd_diff	667.4
autocorr_lag1_diff	641.4
ks_stat	638.0
perm_entropy_1	634.8
RAW_rpt_cost_rank_left	633.2
ratio_beyond_r_sigma_1_5	626.8
ad_stat	613.4
bartlett_stat	594.6
RAW_rpt_cost_cosine_left	579.8
ttest_pvalue	571.0
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	559.8
ar_residuals_s1_pred_kurt	553.0
cond_entropy_0	551.4
ar_residuals_s2_pred_skew	550.4
sample_entropy_diff	549.0
param_3_diff	547.2
sample_entropy_1	530.2
RAW_rpt_cost_cosine_right	528.0
kpss_stat_diff	527.8
fft_coefficient_attr_imag_coeff_3	526.6
hjorth_complexity_diff	522.6
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	520.2
wilcoxon_stat	515.0
lziv_complexity_1	503.8
cond_entropy_diff	489.4
ar_residuals_s1_pred_skew	476.8
lziv_complexity_0	476.8
median_diff	469.8
katz_fd_diff	466.0
ks_pvalue	464.0
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	456.2
RAW_rpt_cost_l1_whole	455.4
linear_trend_attr_rvalue_	452.2
dominant_freq_diff	450.2
min_diff	449.6
fft_coefficient_attr_imag_coeff_1	446.6
quantile_0_6	439.0
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	429.8
ar_residuals_s2_pred_std	428.0
adf_stat_diff	421.8
ar_residuals_s2_pred_kurt	415.8
levene_stat	414.4
approx_entropy_0	412.2
svd_entropy_diff	407.2
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	395.6
lziv_complexity_diff	393.8
spectral_entropy_0	393.6
hjorth_mobility_1	389.0
ratio_value_number_to_time_series_length	384.6
ar_coefficient_coeff_2_k_10	366.4
ratio_beyond_r_sigma_6	363.4
petrosian_fd_diff	357.4
partial_autocorrelation_lag_2	356.6
param_0_diff	352.4
quantile_0_4	347.8
theil_sen_slope_diff	344.6
RAW_rpt_cost_mahalanobis_right	343.8
hjorth_complexity_1	342.4
shapiro_pvalue_diff	324.0
kurt_diff	322.0
bartlett_pvalue	321.8
hjorth_mobility_0	320.4
shannon_entropy_0	320.2
sum_diff	313.8
shapiro_pvalue_0	313.0
shapiro_pvalue_1	312.8
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	310.4
change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2	307.6
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	307.6
hjorth_complexity_0	306.0
mean_diff	304.4
levene_pvalue	304.2
adf_icbest_diff	294.6
change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	292.6
spectral_entropy_1	288.8
RAW_rpt_cost_rbf_whole	283.6
spectral_entropy_diff	280.8
max_diff	274.6
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	273.8
range_diff	273.2
RAW_rpt_cost_l1_left	273.2
quantile_0_1	271.6
RAW_rpt_cost_clinear_right	267.8
approx_entropy_diff	251.8
num_zerocross_0	248.6
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	247.6
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	246.6
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	246.6
num_zerocross_1	236.4
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	234.4
RAW_rpt_cost_normal_left	233.8
max_power_diff	229.6
agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	229.0
change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	227.6
cumsum_max_diff	227.2
linear_trend_attr_intercept_	224.4
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	224.2
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	223.4
cond_entropy_1	222.6
RAW_rpt_cost_rbf_right	216.2
RAW_rpt_cost_normal_right	214.6
RAW_rpt_cost_l1_right	212.6
std_ratio	207.8
iqr_diff	207.2
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	202.4
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	196.4
linear_trend_attr_slope_	190.4
change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	186.4
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	184.2
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	181.2
RAW_rpt_cost_l2_right	181.0
jb_pvalue_0	181.0
agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	179.0
ad_pvalue	175.8
jb_pvalue_diff	174.0
adf_pvalue_0	172.8
RAW_rpt_cost_mahalanobis_whole	171.6
rolling_std_diff	169.8
change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	164.4
change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4	162.6
RAW_rpt_cost_rbf_left	162.0
change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	160.6
rolling_std_w50_mean_diff	144.8
std_diff	136.8
RAW_rpt_cost_ar_right	119.4
jb_pvalue_1	118.4
kpss_pvalue_diff	105.4
kpss_pvalue_1	55.8
kpss_pvalue_0	51.8
