feature	importance
RAW_10_index_mass_quantile_q_0_8_ratio_to_whole_left	777.6
RAW_1_stats_cv_whole	610.4
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	423.0
RAW_7_sample_entropy_left	422.0
RAW_3_detrend_volatility_normalized_whole	409.4
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	385.2
RAW_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_right	362.8
DIFF_2_levene_pvalue	357.4
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	356.8
RAW_2_ad_stat	351.6
RAW_10_quantile_0_4_whole	345.0
RAW_1_stats_std_whole	336.8
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	333.0
RAW_1_stats_median_ratio	311.6
RAW_11_fft_coefficient_attr_angle_coeff_2_whole	307.2
RAW_10_benford_correlation_ratio_to_whole_left	294.8
CUMSUM_10_partial_autocorrelation_lag_4_ratio_to_whole_left	283.8
RAW_2_ks_stat	278.8
DIFF_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_var_whole	276.4
RAW_2_bartlett_stat	275.2
RAW_10_quantile_0_6_ratio_to_whole_left	274.2
RAW_9_rpt_cost_cosine_whole	273.4
RAW_11_energy_ratio_by_chunks_num_segments_10_segment_focus_0_right	272.2
DIFF_2_bartlett_pvalue	272.0
DIFF_10_benford_correlation_left	268.8
RAW_10_index_mass_quantile_q_0_1_right	268.2
RAW_11_change_quantiles_ql_0_4_qh_1_0_isabs_True_f_agg_mean_ratio	267.2
CUMSUM_11_change_quantiles_ql_0_4_qh_0_6_isabs_False_f_agg_mean_diff	262.4
DIFF_11_change_quantiles_ql_0_4_qh_1_0_isabs_False_f_agg_mean_ratio	262.2
RAW_7_approx_entropy_left	259.6
DIFF_11_energy_ratio_by_chunks_num_segments_20_segment_focus_0_right	257.6
CUMSUM_11_cwt_coefficients_coeff_0_w_5_widths_2_5_10_20_ratio	256.8
DIFF_11_change_quantiles_ql_0_2_qh_1_0_isabs_False_f_agg_mean_ratio	255.2
RAW_10_index_mass_quantile_q_0_8_left	251.4
RAW_10_benford_correlation_whole	245.6
RAW_10_quantile_0_4_ratio_to_whole_left	243.8
DIFF_11_fft_coefficient_attr_angle_coeff_1_right	243.4
CUMSUM_3_detrend_volatility_normalized_right	241.0
RAW_10_quantile_0_1_ratio_to_whole_right	240.6
CUMSUM_3_detrend_volatility_normalized_ratio	236.2
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	234.8
RAW_10_autocorrelation_lag_2_ratio_to_whole_left	233.0
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio	230.2
RAW_10_quantile_0_1_ratio_to_whole_left	227.2
RAW_11_change_quantiles_ql_0_2_qh_0_8_isabs_False_f_agg_mean_ratio	226.0
RAW_11_change_quantiles_ql_0_6_qh_1_0_isabs_False_f_agg_mean_diff	225.0
CUMSUM_5_dominant_freq_ratio_to_whole_right	225.0
RAW_10_friedrich_coefficients_coeff_2_m_3_r_30_ratio_to_whole_right	224.0
DIFF_11_change_quantiles_ql_0_0_qh_0_6_isabs_False_f_agg_mean_ratio	223.8
CUMSUM_10_index_mass_quantile_q_0_1_ratio_to_whole_left	223.4
DIFF_2_ks_stat	222.8
DIFF_11_fft_coefficient_attr_angle_coeff_18_left	221.6
DIFF_8_ar_param_3_ratio_to_whole_left	221.2
CUMSUM_10_friedrich_coefficients_coeff_2_m_3_r_30_left	218.6
DIFF_11_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	218.4
