feature	importance
RAW_1_stats_cv_whole_mul_RAW_1_stats_std_whole	2600.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1595.2
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	1504.4
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	1490.2
RAW_10_ratio_beyond_r_sigma_1_5_diff	1470.4
RAW_12_rpt_cost_cosine_whole	1467.2
RAW_11_param_3_right	1462.2
RAW_1_stats_median_ratio	1457.4
RAW_8_sample_entropy_diff	1439.8
RAW_3_cumsum_max_ratio_to_whole_left	1394.8
RAW_4_autocorr_lag1_diff	1382.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	1377.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	1376.8
RAW_10_linear_trend_attr_rvalue_ratio	1358.0
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	1348.4
RAW_10_quantile_0_6_ratio_to_whole_left	1330.6
RAW_4_autocorr_lag1_ratio	1323.4
RAW_8_sample_entropy_left	1289.2
RAW_10_ar_coefficient_coeff_2_k_10_left	1281.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1261.8
RAW_8_sample_entropy_whole	1233.0
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1233.0
RAW_8_perm_entropy_left	1212.2
RAW_8_perm_entropy_whole	1142.2
RAW_8_svd_entropy_ratio_to_whole_left	1126.2
RAW_1_stats_median_whole	1108.4
RAW_8_sample_entropy_left_mul_RAW_2_ks_stat	1079.4
RAW_10_linear_trend_attr_intercept_ratio	1060.4
RAW_8_sample_entropy_left_mul_RAW_10_quantile_0_6_ratio_to_whole_left	1060.4
RAW_1_stats_kurt_whole	1054.8
RAW_2_ad_stat	1023.0
RAW_8_spectral_entropy_left	1017.8
RAW_1_stats_mean_right	993.4
RAW_1_stats_cv_whole_mul_RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	978.6
RAW_1_stats_kurt_left	969.4
RAW_2_bartlett_pvalue	954.8
RAW_10_linear_trend_attr_intercept_contribution_left	935.4
RAW_2_levene_stat	905.4
RAW_10_quantile_0_4_right	865.4
RAW_10_ratio_beyond_r_sigma_1_5_whole	814.4
RAW_2_bartlett_stat	772.6
RAW_1_stats_mean_whole	770.8
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_6_ratio_to_whole_left	762.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	733.2
RAW_11_param_0_whole	724.2
RAW_1_stats_cv_whole_mul_RAW_2_ks_stat	703.4
RAW_1_stats_cv_whole	659.4
RAW_2_ks_pvalue	644.4
RAW_2_shapiro_pvalue_left	627.6
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	576.2
RAW_1_stats_min_whole	571.8
RAW_8_sample_entropy_left_mul_RAW_10_quantile_0_4_whole	559.0
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	554.2
RAW_2_levene_pvalue	552.0
RAW_10_quantile_0_6_whole	551.0
RAW_2_ks_stat	537.0
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_4_whole	503.8
RAW_10_quantile_0_6_ratio_to_whole_left_mul_RAW_10_quantile_0_4_whole	492.8
