feature	importance
RAW_1_stats_cv_whole	1595.4
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	981.0
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	956.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	794.6
RAW_3_cumsum_max_ratio_to_whole_left	746.0
RAW_12_rpt_cost_cosine_whole	718.2
RAW_8_lziv_complexity_right	692.6
RAW_8_sample_entropy_left	690.4
RAW_11_param_3_right	687.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	647.6
RAW_1_stats_median_ratio	642.4
RAW_5_dominant_freq_right	630.2
RAW_10_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	623.2
RAW_10_linear_trend_attr_rvalue_ratio	616.2
RAW_2_ad_stat	608.6
RAW_8_higuchi_fd_ratio_to_whole_left	606.2
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	590.0
RAW_12_rpt_cost_rbf_whole	588.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	583.8
RAW_8_perm_entropy_left	580.2
RAW_2_ks_stat	576.4
RAW_10_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_right	574.4
RAW_10_linear_trend_attr_rvalue_ratio_to_whole_right	572.8
RAW_11_param_5_diff	569.6
RAW_4_autocorr_lag1_diff	565.8
RAW_1_stats_skew_right	560.8
RAW_4_autocorr_lag1_ratio	552.2
RAW_10_fft_coefficient_attr_imag_coeff_3_ratio_to_whole_left	551.8
RAW_8_higuchi_fd_ratio_to_whole_right	551.2
RAW_11_param_4_left	551.0
RAW_12_rpt_cost_cosine_left	547.6
RAW_2_ttest_pvalue	544.0
RAW_2_bartlett_stat	544.0
RAW_8_perm_entropy_whole	541.4
RAW_11_param_4_right	536.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	535.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_left	530.2
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	529.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_contribution_left	529.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_right	521.6
RAW_1_stats_median_contribution_right	511.2
RAW_5_max_power_ratio_to_whole_right	510.6
RAW_12_rpt_cost_clinear_ratio_to_whole_left	506.4
RAW_10_quantile_0_6_ratio_to_whole_left	504.8
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio_to_whole_left	500.8
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	492.8
RAW_10_ratio_beyond_r_sigma_1_5_diff	491.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	490.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	487.4
RAW_1_stats_theil_sen_slope_contribution_left	487.0
RAW_10_partial_autocorrelation_lag_2_right	485.0
RAW_10_linear_trend_attr_rvalue_diff	484.4
RAW_2_adf_stat_diff	480.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio	476.0
RAW_10_quantile_0_1_ratio	474.8
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_left	473.6
RAW_10_linear_trend_attr_intercept_right	473.0
RAW_10_quantile_0_4_ratio_to_whole_left	472.4
RAW_8_spectral_entropy_left	472.0
RAW_8_svd_entropy_ratio_to_whole_left	465.8
RAW_11_param_5_right	465.2
RAW_2_levene_stat	464.6
RAW_10_ar_coefficient_coeff_2_k_10_ratio_to_whole_right	463.8
RAW_1_stats_kurt_right	462.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	460.8
RAW_4_diff_var_contribution_left	458.6
