feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.04231228760687446	0.005862147752585204
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.018776972862098163	0.010983819382478702
RAW_1_stats_std_whole	0.016940120928916752	0.0029914369146504197
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	0.01658213870875433	0.0055076080379036566
RAW_8_sample_entropy_left	0.009268076676408377	0.00184929702386921
RAW_2_ks_stat	0.00892991039276061	0.0030572284252458194
RAW_10_quantile_0_4_whole	0.006761652743535113	0.0028012623000176883
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.005895491248417357	0.0020085758582048096
RAW_2_bartlett_pvalue	0.004971614315887444	0.005802301829800539
RAW_1_stats_kurt_left	0.004888367841563354	0.0013098834133083404
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.00485974900350197	0.0012435306966630565
RAW_2_ad_stat	0.004763375731571602	0.00290185579789822
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.004510517437638924	0.003730142009282452
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	0.004368002550249641	0.001527010877469048
RAW_10_ratio_beyond_r_sigma_1_5_diff	0.004018158570078066	0.0016206847567024536
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.003776529223428935	0.00048664872253307374
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	0.0036858135489694333	0.0009450162635364926
RAW_1_stats_mean_right	0.0036267052620301285	0.0014660470882558857
RAW_1_stats_min_whole	0.0035674889993266125	0.0022804264494808253
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.0035325767155633147	0.0012378998380073527
RAW_10_ratio_value_number_to_time_series_length_whole	0.003528803148982415	0.0008816406420632017
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	0.003523748192465486	0.002600494097753802
RAW_1_stats_kurt_whole	0.0034840332216198185	0.0016931132889791527
RAW_1_stats_median_ratio	0.003471129583704955	0.0015042662817226185
RAW_8_sample_entropy_whole	0.003394549020219284	0.0014580194181549521
RAW_1_stats_mean_whole	0.0029983850617088157	0.0018664281444970739
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.0028287342683779556	0.0024092453735458427
RAW_10_quantile_0_4_right	0.0027974319113628263	0.0008627961654977584
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.002650637583950112	0.002008856886538651
RAW_12_rpt_cost_cosine_whole	0.0025599922183276846	0.0014424401095687257
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.002538845399256797	0.0010719345309706673
RAW_2_bartlett_stat	0.0025332338238216448	0.0025124530126879856
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	0.002474885529875592	0.0011764788698264404
RAW_10_ar_coefficient_coeff_2_k_10_left	0.002459085441600586	0.0005372489920885788
RAW_4_autocorr_lag1_diff	0.00245286729871187	0.0013047248936377245
RAW_3_cumsum_max_ratio_to_whole_left	0.0023048825913801153	0.0002683067013225089
RAW_11_param_3_right	0.0022844895829927238	0.0014899660410455618
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0021761413470255163	0.0010526532778433806
RAW_1_stats_median_whole	0.0021570485348253545	0.00131478974706348
RAW_10_linear_trend_attr_intercept_ratio	0.0019681053062312968	0.0011558280517875916
RAW_4_autocorr_lag1_ratio	0.0018940005729942123	0.0012601859044245492
RAW_2_ks_pvalue	0.001865101031955791	0.0025127038654448697
RAW_5_max_power_whole	0.001821989497609089	0.0009613140533009929
RAW_10_linear_trend_attr_rvalue_ratio	0.0017077895130895183	0.0005845030168027324
RAW_11_param_0_whole	0.0015973547239191365	0.0006502516528080162
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	0.0015850696615463899	0.001111649027737909
RAW_2_ad_pvalue	0.0015640840820221058	0.0010800903605597788
RAW_2_shapiro_pvalue_left	0.0014892135426675256	0.0017566392464817397
RAW_10_ratio_value_number_to_time_series_length_diff	0.0014666114829152076	0.0022323613184951044
RAW_2_levene_stat	0.0013703911678519386	0.000861804695747725
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	0.0013168897083924546	0.0011140121350496864
RAW_8_perm_entropy_left	0.0011237694600025527	0.0006563120831232767
RAW_2_levene_pvalue	0.0006773488161886176	0.0005961406927584553
RAW_8_spectral_entropy_left	0.0005323648361746003	0.0013056521178286418
RAW_8_perm_entropy_whole	0.00043124183100424763	0.0009374576501922004
