feature	importance
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	1149.8
mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	1048.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	671.0
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	618.0
RAW_7_sample_entropy_left	549.2
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_contribution_left	451.8
RAW_8_benford_correlation_ratio_to_whole_left	407.4
RAW_7_approx_entropy_left	352.4
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	334.0
MP_1_stats_mean_of_rolling_std_ratio_to_whole_right	332.4
RAW_8_quantile_0_6_ratio_to_whole_left	332.0
MP_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_whole	315.0
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	314.6
DIFF_8_benford_correlation_left	311.6
DIFF_7_hjorth_complexity_right	301.4
MP_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_ratio_to_whole_right	299.2
RAW_7_sample_entropy_whole	295.4
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	294.8
RAW_7_perm_entropy_left	283.0
RAW_8_benford_correlation_whole	282.4
DIFF_9_ar_param_5_whole	278.4
CUMSUM_7_perm_entropy_whole	277.6
RAW_7_higuchi_fd_ratio_to_whole_right	274.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	273.6
RAW_8_benford_correlation_right	272.6
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	264.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_MP_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_whole	263.4
DIFF_8_linear_trend_attr_rvalue_contribution_right	255.6
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_10_rpt_cost_cosine_whole	248.0
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	243.4
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_MP_1_stats_mean_of_rolling_std_ratio_to_whole_right	241.2
cross_mul_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole_CUMSUM_3_detrend_volatility_normalized_right	238.8
