feature	permutation_importance_mean	permutation_importance_std
ratio_value_number_to_time_series_length	0.020559672724902743	0.018983874998941212
percentage_of_reoccurring_values_to_all_values	0.013967945752104041	0.011450227378638744
ks_stat	0.00822624963741501	0.003123303762065643
ar_residuals_s2_pred_std	0.007680946263033386	0.0021068957445537204
cond_entropy_0	0.007202293657653786	0.002641252515298254
bartlett_stat	0.005452459678191203	0.003558359374752009
sample_entropy_0	0.005183566161228744	0.0018513338670873355
percentage_of_reoccurring_datapoints_to_all_datapoints	0.0047806600319093145	0.0011080648480381473
ar_residuals_s1_pred_kurt	0.004626356835213909	0.0025005493953968185
cv_diff	0.004531818402586682	0.0015506779496516092
perm_entropy_0	0.00439835628165969	0.0024114675945563087
bartlett_pvalue	0.0037651596042229027	0.0024528915301652537
ad_stat	0.003297731178432821	0.002495499908451626
jb_pvalue_0	0.0025167816736814405	0.0016358087629782607
levene_stat	0.002240549261374141	0.0025362202949174425
ratio_beyond_r_sigma_1_5	0.0021752585702107083	0.0009800545271261873
ks_pvalue	0.0021330513386360263	0.003936831773733974
median_diff	0.0017923282807330797	0.001985191766643458
cond_entropy_diff	0.0017847505431406326	0.0010186404381231978
agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	0.0016708960192196496	0.000826686083068885
agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	0.0014859122872789845	0.0012058163280689012
levene_pvalue	0.0014839081871734414	0.0015241017510358838
ad_pvalue	0.0014290919128461133	0.0015308811695538514
ttest_pvalue	0.0012770590684417849	0.0004480234863312731
wilcoxon_stat	0.0011048024168689966	0.0012272047433497077
shapiro_pvalue_0	0.0010679811522650018	0.001266825768835193
hjorth_complexity_diff	0.0009783555599275583	0.0006060808351461928
autocorr_lag1_diff	0.0009699650941682913	0.0013218132066278269
quantile_0_6	0.0009522957528867771	0.0003947100137878773
quantile_0_4	0.0009308462031838883	0.0010704044686431007
higuchi_fd_diff	0.0007968276227032457	0.0005703229914212251
cond_entropy_1	0.0007920343102334205	0.00033930767182211027
lziv_complexity_1	0.0007593204771016737	0.0008540488795108158
ar_residuals_s2_pred_kurt	0.0007335662150358457	0.0005378203052210362
sample_entropy_1	0.0007174154397311405	0.0008452697738335524
range_diff	0.0006684097674497303	0.0006230764469927622
perm_entropy_1	0.0006679740456696681	0.00030756326204289943
sum_diff	0.000591569038113897	0.0008913102149849491
mannwhitney_pvalue	0.0005877109806915138	0.0013691386313217067
agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	0.0005724004400538729	0.000865307799061625
change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	0.0005687058306182791	0.0003225297828456853
approx_entropy_0	0.0005681011996871888	0.0006220971380838141
max_power_diff	0.0005469260858472624	0.0008759010509238988
param_0_diff	0.0005431724444351206	0.0006329872383075415
fft_coefficient_attr_imag_coeff_2	0.0005025794526225048	0.0018740215296450724
sample_entropy_diff	0.0004933872542769824	0.0005036732209613309
param_5_diff	0.00046974872435311284	0.0005789319437977096
min_diff	0.00044078761911293447	0.0007385767183507824
ar_residuals_s2_pred_skew	0.0004364320748091644	0.0004657238312055712
fft_coefficient_attr_imag_coeff_3	0.00043263728824276314	0.000868634455444971
hjorth_complexity_1	0.00038603569896190513	0.00023906161107504698
change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	0.00038077926096172774	0.00022752495164535174
hjorth_mobility_1	0.0003742512414776445	0.0002120915021676805
agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	0.00036960326725599677	0.0002447317436143635
shapiro_pvalue_1	0.0003572093615133088	0.00018804031746441012
rolling_std_diff	0.0003557005093517085	0.00039919784360737293
fft_coefficient_attr_imag_coeff_1	0.00032917124828990227	0.0004145389819595473
agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	0.0003222710571922649	0.00030730201196294595
linear_trend_attr_intercept_	0.0002941880502276784	0.0007764712023957546
agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	0.0002833765592953596	0.0003000986874266399
