feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole_mul_RAW_1_stats_std_whole	0.2506367201464267	0.012042034364121252
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_sub_RAW_8_sample_entropy_left	0.009724641447559157	0.008846622854587543
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_sub_RAW_8_sample_entropy_left	0.007511253885961374	0.006527514564162912
RAW_10_quantile_0_6_ratio_to_whole_left	0.002062158305333924	0.0008554888813538018
RAW_2_ks_stat_add_RAW_2_bartlett_pvalue	0.001867849642339815	0.0016039533618491975
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.001559660881096542	0.0004812868655177669
RAW_1_stats_std_whole_div_RAW_1_stats_cv_whole	0.0015268972774450627	0.0008465632716143486
RAW_1_stats_cv_whole_div_RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	0.001451514189003281	0.0009409452789329743
RAW_1_stats_std_whole_sub_RAW_2_ks_stat	0.0013633036000256318	0.0009596939344612977
RAW_8_sample_entropy_left_add_RAW_2_bartlett_pvalue	0.0013246353140561563	0.00042219218427721973
RAW_8_sample_entropy_left_add_RAW_2_ks_stat	0.0012527681499135013	0.0008771571464510339
RAW_4_autocorr_lag1_diff	0.0012227591180676235	0.0004952721490737697
RAW_1_stats_cv_whole_mul_RAW_5_max_power_whole	0.0011827470844445486	0.0016439965370863478
RAW_1_stats_median_ratio	0.0011159335189058971	0.0005099251406576919
RAW_10_quantile_0_4_whole_div_RAW_1_stats_std_whole	0.001109581295611064	0.0004754981139235958
RAW_2_adf_icbest_left	0.0010913039847824824	0.0010044467798198036
RAW_10_linear_trend_attr_intercept_ratio	0.0010892232999513561	0.00025465339989091056
RAW_3_cumsum_max_ratio_to_whole_left	0.0010800401138966243	0.00045551737045165526
RAW_1_stats_cv_whole_mul_RAW_10_fft_coefficient_attr_imag_coeff_1_whole	0.0010784885247283583	0.000598560599594021
RAW_10_ratio_value_number_to_time_series_length_whole	0.001065976808357999	0.0007108932015102066
RAW_11_param_3_right	0.001042750362717131	0.0006109380936453739
RAW_1_stats_kurt_whole	0.0010331846199859828	0.00046080155804496315
