feature	permutation_importance_mean	permutation_importance_std
mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	0.10056031468055995	0.03269528439522957
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	0.0698790677519199	0.0248027257284969
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_7_sample_entropy_left	0.0028347550541990532	0.003509104887735416
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_7_sample_entropy_left	0.002783546437464509	0.002641555024566372
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	0.002670433009058434	0.0003503139098241871
cross_mul_RAW_1_stats_std_whole_DIFF_2_ks_stat	0.0015874120859874774	0.0017177247755504749
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	0.0015590031112232296	0.0008227284504499508
cross_mul_RAW_1_stats_std_whole_RAW_2_ks_stat	0.0013316700707817863	0.0017980438295039638
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0012465468354453523	0.0013808057658838266
sqmul_RAW_8_quantile_0_4_whole_RAW_3_detrend_volatility_normalized_whole	0.001218674285467053	0.001033172621087796
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_MARES_8_quantile_0_6_right	0.0011343528806460324	0.000644453071093805
RAW_8_quantile_0_6_ratio_to_whole_left	0.0010795282109684833	0.0006797349255781121
DIFF_7_hjorth_complexity_right	0.0009551587567392117	0.0004392903726205989
cross_mul_RAW_8_quantile_0_4_whole_CUMSUM_2_ad_pvalue	0.0009501007022477738	0.0005480000837189862
RAW_8_ratio_value_number_to_time_series_length_whole	0.0009487365105022395	0.0004566623726654199
CUMSUM_7_perm_entropy_whole	0.0008609235799723513	0.0005167859682375098
RAW_8_index_mass_quantile_q_0_1_right	0.0008157884078939216	0.00038576527825397736
RAW_8_benford_correlation_whole	0.0007138934600053948	0.0006914254413573649
sqmul_RAW_1_stats_std_whole_RAW_3_detrend_volatility_normalized_whole	0.0007134773526163396	0.001626307313326481
cross_mul_RAW_7_sample_entropy_left_RAW_8_ratio_beyond_r_sigma_1_5_diff	0.000699262905038157	0.0005316572816502197
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.0006907883791170355	0.0003525015247590111
MARES_8_count_above_0_left	0.0006792168543913235	0.00018197469923343868
