feature	permutation_importance_mean	permutation_importance_std
RAW_1_stats_cv_whole	0.021084490068797836	0.003803922149183161
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.01552253512148052	0.009838286388175866
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	0.013743125627877084	0.006743455346205483
RAW_3_cumsum_linear_trend_pvalue_whole	0.009489238687415451	0.001613314962177154
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	0.008339089325662335	0.0017866028380896333
RAW_7_sample_entropy_left	0.004622566575802893	0.0007809682611558121
RAW_1_stats_std_whole	0.004563276722907585	0.001389519193792662
RAW_8_quantile_0_4_whole	0.003933205068302538	0.002942544147346144
RAW_8_index_mass_quantile_q_0_1_right	0.003826338360906551	0.0014525720390697165
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	0.0036214038129295744	0.002647260337713807
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio	0.003277003145921381	0.0038161974850967257
RAW_2_bartlett_stat	0.0028920145074292237	0.0026732648061438893
RAW_2_bartlett_pvalue	0.0028071369342993905	0.0030065215977422705
RAW_3_cumsum_detrend_volatility_normalized_whole	0.002593575666582152	0.0007869351111197434
RAW_3_cumsum_linear_trend_r2_whole	0.0023515534474188296	0.00030834805662967866
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0023218591721362327	0.0009252965617010369
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0021567051832092543	0.001941736987604106
RAW_8_ratio_beyond_r_sigma_1_left	0.0021508705182336552	0.0016081897146712266
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	0.002089590688315077	0.0010868446240511105
RAW_2_ks_stat	0.0017939515404873994	0.0016262291021563416
RAW_10_rpt_cost_cosine_whole	0.001775287000233995	0.0017372901752000995
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	0.0015665650561461641	0.0009785838748217154
RAW_8_benford_correlation_whole	0.0015656259236004303	0.00083185193718545
RAW_2_ad_stat	0.0014252976889719128	0.0011595875216666325
RAW_8_ratio_value_number_to_time_series_length_whole	0.0013750642200098038	0.0006312024946084983
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	0.0013525209590588571	0.0005336931066184175
RAW_2_levene_stat	0.001233686433530593	0.0014181545405454333
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	0.0012225536020142901	0.0012872204338174374
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	0.0011594808654807943	0.0004953460334471447
RAW_3_cumsum_max_ratio_to_whole_left	0.0011230446987879471	0.00023339345543049207
RAW_1_stats_min_whole	0.0011139108924916063	0.0010128706059277857
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	0.0010924626629438593	0.0005753696064180512
RAW_8_quantile_0_4_right	0.0009926029085025124	0.0005928869508977986
RAW_3_cumsum_detrend_volatility_normalized_left	0.0009709794888887425	0.000993379757376311
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	0.0009686346521830802	0.0004960579321337384
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.0009021650039363272	0.0005624068500464006
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	0.0008890353659432004	0.0004061080070663103
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	0.0008585914799376837	0.00026763045380227835
RAW_1_stats_kurt_left	0.000841336331216196	0.0006812370490473038
RAW_2_adf_icbest_left	0.0008345537960554826	0.00048021604276947107
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.0008208415462617292	0.00039359980374356374
RAW_1_stats_mean_whole	0.0008126947162086905	0.0007959162686432634
RAW_2_ks_pvalue	0.0008061457374867232	0.0019922446524949355
RAW_8_benford_correlation_ratio_to_whole_left	0.0007737658168514017	0.00038401544613035334
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	0.0007403155492833935	0.0005473287490168917
RAW_1_stats_kurt_whole	0.000695448001280704	0.0006377783750774746
RAW_8_ratio_beyond_r_sigma_0_5_diff	0.0006625362659232114	0.0004497605296853156
RAW_1_stats_median_ratio	0.0006618979736517061	0.0008380690297965037
RAW_4_diff_var_contribution_left	0.0006570686056253761	0.00034010343183235613
RAW_2_ad_pvalue	0.0006544292778595661	0.0011468557616411382
RAW_8_ratio_beyond_r_sigma_3_left	0.000633485801161291	0.0003977373131718455
RAW_8_count_above_0_whole	0.0006280495170576638	0.0005005428998598843
RAW_7_sample_entropy_whole	0.0006055964213578625	0.0002417011219691414
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.0005859871927134608	0.0007912220786750554
RAW_1_stats_median_whole	0.0005783709096973754	0.000363068929673033
RAW_8_quantile_0_1_ratio_to_whole_right	0.0005632657886389369	0.0010232600009579412
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right	0.000559121474966271	0.0004146954480044264
RAW_2_levene_pvalue	0.0005505842601056588	0.0008739158456268551
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	0.000540368003460393	0.0009907844608125582
RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	0.000537565012316511	0.0003557834676728182
RAW_4_diff_var_contribution_right	0.0005310588042730889	0.0006315840265928214
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio_to_whole_right	0.0005283108576410478	0.0003662441435225968
RAW_8_index_mass_quantile_q_0_8_left	0.0005081594142790113	0.00013497067671270716
RAW_4_autocorr_lag1_ratio	0.0005063859515792547	0.0004085069794967479
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	0.0005010574765853448	0.0003095051933464059
RAW_8_sum_of_reoccurring_data_points_ratio_to_whole_left	0.0004900210081357925	0.00032582721758852293
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	0.0004886259523583902	0.0002359563846658507
RAW_8_ratio_beyond_r_sigma_1_5_contribution_left	0.00048734281943600184	0.00045920836023639384
RAW_3_cumsum_detrend_volatility_left	0.00046915989003045393	0.0002192186560952305
RAW_7_approx_entropy_left	0.00043416490913295475	0.0006218069305795519
RAW_4_autocorr_lag1_diff	0.0004338193985777006	0.00037401956795497484
RAW_3_cumsum_min_ratio_to_whole_left	0.00043182510904069547	0.0006311725006516188
RAW_7_sample_entropy_ratio	0.00042616564355219206	0.0005624859204176642
RAW_8_ratio_beyond_r_sigma_0_5_contribution_right	0.00042450350694654183	0.0007373380037430918
RAW_9_ar_param_5_diff	0.000418378165989014	0.0005337983206556978
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	0.0004029564992897139	0.0010040284663801508
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_ratio	0.00039723412207763657	0.0008986750656952992
RAW_8_fft_coefficient_attr_imag_coeff_2_ratio_to_whole_left	0.00039019979586995103	0.00010234387477845172
RAW_8_ratio_beyond_r_sigma_1_5_whole	0.0003900142066315093	0.00034306848331209984
RAW_1_stats_mean_right	0.0003870994100653324	0.00013588724902523488
RAW_2_adf_stat_left	0.00038434356579779673	0.00025622649209408024
RAW_8_ratio_beyond_r_sigma_3_diff	0.00037792986425195347	0.00010770257502881122
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole	0.0003776103196386671	0.0002685626975520307
RAW_8_fft_coefficient_attr_imag_coeff_1_left	0.0003674853719273152	0.00020790556593128318
RAW_8_count_above_0_left	0.00036365926963205286	0.0004331121460548931
RAW_8_ratio_beyond_r_sigma_1_5_diff	0.0003548128842713916	0.0003900541178669624
RAW_10_rpt_cost_l1_whole	0.00035437654334617653	0.0004716404211626899
RAW_7_lziv_complexity_right	0.00035209638642430985	0.00017529578722284622
RAW_8_ar_coefficient_coeff_0_k_10_right	0.00034793390106324206	0.0002790932925828307
RAW_2_adf_stat_ratio_to_whole_right	0.00033929454513855205	0.00019710271219892874
RAW_7_perm_entropy_left	0.00033618776535139337	0.00039066047666184463
RAW_8_quantile_0_6_right	0.000334713801444706	0.0003439671795878175
RAW_1_stats_range_left	0.00033127127945975054	0.00017469503249442677
RAW_8_quantile_0_4_ratio_to_whole_left	0.00032813599442123363	0.00033698246358044307
RAW_5_dominant_freq_right	0.00032719115330892334	0.0003632435317217562
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.0003240467410160952	0.00045237888038917424
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_left	0.00032226337660883455	0.00010551980806983566
RAW_8_ratio_beyond_r_sigma_0_5_contribution_left	0.0003199758825096843	0.00025534010448268726
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_contribution_left	0.00031934281619894976	0.0001309386046389128
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	0.00031709129407186064	0.0002148092323744428
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left	0.0003118013408680842	0.0002603198048363521
RAW_7_higuchi_fd_ratio_to_whole_right	0.0003115960109727878	0.00027413344491564645
