feature	importance
RAW_1_stats_cv_whole	837.4
RAW_8_index_mass_quantile_q_0_1_right	627.6
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	614.8
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	509.6
RAW_7_sample_entropy_left	424.0
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	414.0
RAW_3_cumsum_detrend_volatility_normalized_whole	413.8
RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	391.8
RAW_3_cumsum_linear_trend_r2_whole	390.4
RAW_3_cumsum_linear_trend_pvalue_whole	369.4
RAW_10_rpt_cost_cosine_whole	368.8
RAW_2_ad_stat	367.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	348.8
RAW_3_cumsum_max_ratio_to_whole_left	344.8
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	341.8
RAW_8_quantile_0_4_whole	338.6
RAW_2_bartlett_stat	323.8
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	320.4
RAW_3_cumsum_detrend_volatility_normalized_left	304.0
RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	303.4
RAW_2_ks_stat	292.6
RAW_8_benford_correlation_whole	281.6
RAW_1_stats_median_ratio	278.2
RAW_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right	274.6
RAW_8_benford_correlation_ratio_to_whole_left	270.2
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	267.0
RAW_3_cumsum_min_ratio_to_whole_left	263.8
RAW_2_levene_stat	258.2
RAW_1_stats_std_whole	255.2
RAW_9_ar_param_5_diff	246.8
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_ratio_to_whole_right	241.0
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	240.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_ratio_to_whole_right	238.0
RAW_7_lziv_complexity_right	230.8
RAW_8_index_mass_quantile_q_0_8_left	228.2
RAW_1_stats_skew_ratio	226.0
RAW_8_index_mass_quantile_q_0_6_right	224.6
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	222.8
RAW_8_quantile_0_1_ratio_to_whole_right	222.0
RAW_8_percentage_of_reoccurring_values_to_all_values_diff	221.8
RAW_8_ar_coefficient_coeff_8_k_10_diff	220.4
RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	215.4
RAW_8_index_mass_quantile_q_0_7_ratio_to_whole_left	214.8
RAW_9_ar_param_3_right	214.4
RAW_7_approx_entropy_left	214.2
