feature	importance
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	852.2
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_std_whole	609.2
cross_div_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	288.4
cross_add_RAW_7_sample_entropy_left_RAW_2_bartlett_pvalue	218.0
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	178.0
cross_div_RAW_2_ad_stat_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	141.2
cross_div_RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	129.8
cross_div_RAW_1_stats_median_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	126.2
cross_div_CUMSUM_7_hjorth_complexity_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	120.4
cross_add_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_range_ratio_to_whole_left	118.0
cross_div_CUMSUM_2_kpss_pvalue_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	116.4
cross_add_RAW_7_sample_entropy_left_DIFF_2_bartlett_pvalue	114.0
cross_div_RAW_8_benford_correlation_whole_CUMSUM_2_ad_pvalue	114.0
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_1_stats_max_ratio_to_whole_left	109.0
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	106.4
cross_div_RAW_7_sample_entropy_left_RAW_8_ratio_beyond_r_sigma_1_left	105.2
cross_div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	96.4
cross_add_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_right	94.8
cross_div_RAW_7_sample_entropy_left_CUMSUM_2_ad_pvalue	90.8
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	89.6
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_ad_stat	88.4
cross_sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_2_levene_pvalue	81.4
cross_div_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right_RAW_8_index_mass_quantile_q_0_1_right	78.8
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_quantile_0_4_contribution_left	76.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	74.2
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	72.8
cross_div_RAW_7_sample_entropy_left_RAW_7_katz_fd_whole	70.8
cross_add_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_8_quantile_0_4_contribution_left	69.4
CUMSUM_3_detrend_volatility_normalized_ratio	67.6
