feature	importance
mul_RAW_1_stats_cv_whole_RAW_1_stats_std_whole	2365.8
add_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	1720.2
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	1338.2
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	1255.6
RAW_8_quantile_0_4_ratio_to_whole_left	1070.2
RAW_1_stats_median_ratio	1064.0
RAW_4_autocorr_lag1_ratio	1052.2
RAW_4_autocorr_lag1_diff	1020.0
div_RAW_7_sample_entropy_left_RAW_3_cumsum_linear_trend_pvalue_whole	990.6
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_left	981.2
mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_1_right	974.6
RAW_3_cumsum_max_ratio_to_whole_left	973.6
RAW_8_linear_trend_attr_rvalue_ratio	960.6
RAW_3_cumsum_detrend_volatility_normalized_whole	951.4
RAW_2_adf_stat_left	947.8
RAW_5_dominant_freq_right	947.0
RAW_10_rpt_cost_cosine_whole	944.4
RAW_8_index_mass_quantile_q_0_6_right	934.8
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	929.6
RAW_7_perm_entropy_left	919.2
RAW_2_ttest_pvalue	898.2
RAW_8_ratio_beyond_r_sigma_1_5_diff	893.4
RAW_8_ratio_beyond_r_sigma_0_5_diff	882.8
RAW_9_ar_param_3_right	868.4
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left	867.8
RAW_7_higuchi_fd_ratio_to_whole_right	867.4
RAW_8_first_location_of_maximum_left	841.8
RAW_2_ks_stat	841.8
RAW_8_benford_correlation_whole	837.0
RAW_8_ratio_beyond_r_sigma_3_diff	831.6
mul_RAW_1_stats_cv_whole_RAW_8_ar_coefficient_coeff_2_k_10_left	822.0
RAW_2_kpss_stat_whole	822.0
RAW_9_ar_param_5_diff	808.0
add_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_quantile_0_4_whole	806.8
RAW_8_benford_correlation_ratio_to_whole_left	805.0
RAW_7_katz_fd_whole	796.8
RAW_8_index_mass_quantile_q_0_6_ratio_to_whole_left	788.8
RAW_3_cumsum_detrend_volatility_normalized_left	780.8
mul_RAW_1_stats_cv_whole_RAW_8_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_contribution_left	780.2
RAW_2_bartlett_stat	776.0
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	771.4
RAW_1_stats_median_whole	758.0
RAW_8_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	757.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	756.6
RAW_8_index_mass_quantile_q_0_8_left	747.2
sqmul_RAW_1_stats_std_whole_RAW_1_stats_cv_whole	741.6
mul_RAW_1_stats_cv_whole_RAW_8_fft_coefficient_attr_imag_coeff_3_left	741.2
RAW_2_ad_stat	731.4
RAW_7_svd_entropy_whole	730.6
RAW_4_diff_var_contribution_left	723.0
RAW_8_quantile_0_6_right	720.4
RAW_7_sample_entropy_ratio_to_whole_right	706.4
RAW_8_fft_coefficient_attr_imag_coeff_1_left	704.2
RAW_9_ar_param_3_ratio_to_whole_left	691.0
RAW_8_friedrich_coefficients_coeff_3_m_3_r_30_ratio	682.0
