feature	importance
RAW_8_index_mass_quantile_q_0_1_right_yj	2182.4
RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	2047.2
RAW_2_ad_stat_yj	2024.0
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_yj	1724.8
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	1681.4
RAW_1_stats_cv_whole_yj	1607.6
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	1549.0
RAW_8_quantile_0_4_ratio_to_whole_left_yj	1534.2
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_contribution_left_yj	1503.6
RAW_3_detrend_volatility_normalized_whole_yj	1471.6
CUMSUM_8_friedrich_coefficients_coeff_2_m_3_r_30_left_yj	1425.4
RAW_2_ks_stat_yj	1385.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_contribution_left_yj	1384.4
RAW_8_ratio_beyond_r_sigma_0_5_diff	1369.6
RAW_1_stats_median_ratio_yj	1363.4
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	1354.8
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_whole_yj	1351.4
RAW_8_ratio_beyond_r_sigma_1_ratio_to_whole_left_yj	1344.4
RAW_7_sample_entropy_diff	1325.6
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_right	1313.8
RAW_7_lziv_complexity_ratio_to_whole_left	1306.4
DIFF_10_rpt_cost_cosine_right_yj	1298.4
RAW_11_garch_params_alpha1_left_yj	1294.4
RAW_8_index_mass_quantile_q_0_1_diff	1265.0
CUMSUM_1_stats_max_diff_yj	1260.2
DIFF_7_perm_entropy_ratio_to_whole_left_yj	1255.6
CUMSUM_9_ar_param_0_ratio_to_whole_left_yj	1254.2
CUMSUM_9_ar_param_4_ratio_yj	1243.6
DIFF_8_ar_coefficient_coeff_8_k_10_ratio_to_whole_right_yj	1235.6
CUMSUM_1_stats_skew_left	1211.4
DIFF_7_detrended_fluctuation_ratio_to_whole_left_yj	1209.4
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right_yj	1199.0
DIFF_8_ar_coefficient_coeff_0_k_10_contribution_left_yj	1197.8
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_ratio_to_whole_left_yj	1197.4
DIFF_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_whole	1194.6
DIFF_9_ar_param_3_whole	1194.2
DIFF_1_stats_mean_ratio_to_whole_left_yj	1190.4
CUMSUM_4_zero_cross_ratio_to_whole_right_yj	1184.2
RAW_8_index_mass_quantile_q_0_8_left	1182.0
CUMSUM_3_detrend_volatility_normalized_ratio_yj	1180.0
CUMSUM_9_ar_residuals_s1_pred_skew	1172.4
DIFF_8_ratio_beyond_r_sigma_1_5_whole	1170.8
RAW_4_autocorr_lag1_ratio_yj	1161.4
DIFF_9_ar_param_0_right_yj	1155.2
RAW_7_lziv_complexity_right	1154.2
CUMSUM_10_rpt_cost_normal_right_yj	1144.8
CUMSUM_9_ar_param_3_whole	1129.4
DIFF_8_benford_correlation_left_yj	1128.8
RAW_7_sample_entropy_left_yj	1119.6
CUMSUM_7_katz_fd_ratio_to_whole_left_yj	1119.2
CUMSUM_2_mannwhitney_stat_yj	1114.6
DIFF_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_left_yj	1098.2
DIFF_9_ar_param_0_ratio_to_whole_left_yj	1082.2
RAW_8_benford_correlation_whole_yj	1079.6
