feature	importance
RAW_1_stats_cv_whole	1568.2
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1011.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	931.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	919.0
RAW_10_linear_trend_attr_rvalue_ratio	915.2
RAW_4_autocorr_lag1_ratio	850.8
RAW_10_ratio_beyond_r_sigma_1_5_diff	825.6
RAW_11_param_5_diff	822.2
RAW_11_param_3_right	808.6
RAW_10_percentage_of_reoccurring_values_to_all_values_diff	799.8
RAW_8_perm_entropy_left	780.4
RAW_12_rpt_cost_rank_left	777.0
RAW_2_ttest_pvalue	749.6
RAW_10_linear_trend_attr_intercept_ratio	741.6
RAW_8_sample_entropy_diff	739.8
RAW_3_sum_ratio	728.0
RAW_4_autocorr_lag1_diff	723.2
RAW_1_stats_range_ratio	710.8
RAW_8_hjorth_complexity_diff	706.4
RAW_8_sample_entropy_right	697.2
RAW_11_param_4_left	687.2
RAW_13_robust_quartile_cv_whole	685.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	683.8
RAW_13_robust_log_cv_ratio	678.2
RAW_2_ks_stat	674.8
RAW_13_robust_log_cv_right	674.2
RAW_1_stats_median_ratio	670.6
RAW_8_detrended_fluctuation_whole	669.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	664.8
RAW_10_quantile_0_4_ratio	658.4
RAW_1_stats_kurt_right	642.8
RAW_12_rpt_cost_cosine_whole	636.4
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio	632.2
RAW_2_bartlett_stat	619.0
RAW_11_param_0_ratio	612.0
RAW_1_stats_mean_right	611.2
RAW_1_stats_kurt_left	610.6
RAW_10_quantile_0_1_ratio	602.2
RAW_8_sample_entropy_left	594.2
RAW_1_stats_median_diff	593.2
RAW_10_fft_coefficient_attr_imag_coeff_1_left	587.4
RAW_13_robust_log_cv_whole	581.8
RAW_2_ad_stat	576.2
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	575.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	567.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_diff	567.4
RAW_10_quantile_0_4_whole	565.2
RAW_13_robust_log_cv_left	562.0
RAW_1_stats_mean_of_rolling_std_ratio	555.2
RAW_1_stats_mean_whole	548.8
RAW_8_approx_entropy_whole	543.8
RAW_1_stats_min_diff	540.8
RAW_13_robust_log_cv_diff	540.0
RAW_13_kl_divergence_symmetric	530.0
RAW_10_ratio_beyond_r_sigma_1_5_whole	518.4
RAW_8_cond_entropy_left	511.8
RAW_2_ks_pvalue	507.0
RAW_13_robust_quartile_cv_right	506.6
RAW_13_kl_divergence	497.6
RAW_10_quantile_0_4_right	491.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	490.0
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio	482.0
RAW_1_stats_kurt_whole	468.4
RAW_2_levene_stat	466.4
RAW_1_stats_std_whole	464.6
RAW_13_robust_mad_cv_left	463.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_ratio	461.8
RAW_2_jb_pvalue_ratio	460.8
RAW_8_sample_entropy_whole	450.2
RAW_13_robust_quartile_cv_ratio	446.4
RAW_11_param_0_whole	436.4
RAW_1_stats_median_right	433.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_diff	429.6
RAW_1_stats_median_whole	423.2
RAW_13_robust_mad_cv_whole	406.0
RAW_2_shapiro_pvalue_left	400.0
RAW_1_stats_min_whole	393.8
RAW_13_robust_mad_cv_right	393.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	383.4
RAW_10_ratio_value_number_to_time_series_length_whole	381.0
RAW_2_bartlett_pvalue	368.8
RAW_13_robust_quartile_cv_left	363.2
RAW_13_robust_quartile_cv_diff	352.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	341.4
RAW_10_ratio_beyond_r_sigma_6_ratio	334.0
RAW_10_ratio_value_number_to_time_series_length_diff	332.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	326.8
RAW_13_robust_mad_cv_ratio	321.6
RAW_13_wasserstein_distance	316.0
RAW_2_levene_pvalue	312.0
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_left	309.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	306.4
RAW_13_robust_iqr_cv_whole	304.8
RAW_13_robust_iqr_cv_right	304.6
RAW_2_shapiro_pvalue_whole	284.6
RAW_7_rolling_std_w50_mean_whole	266.2
RAW_13_robust_iqr_cv_left	252.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	246.2
RAW_13_robust_mad_cv_diff	241.0
RAW_2_jb_pvalue_left	227.6
RAW_13_robust_iqr_cv_ratio	222.2
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio	216.0
RAW_10_percentage_of_reoccurring_values_to_all_values_left	182.8
RAW_2_ad_pvalue	171.6
RAW_13_robust_iqr_cv_diff	148.0
RAW_10_ratio_value_number_to_time_series_length_ratio	119.6
