feature	importance
RAW_1_stats_cv_whole	981.0
RAW_10_percentage_of_reoccurring_values_to_all_values	653.8
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints	640.0
RAW_8_sample_entropy_0	611.4
RAW_12_rpt_cost_cosine_whole	582.0
RAW_1_stats_median_ratio	530.0
RAW_8_perm_entropy_0	519.0
RAW_2_ad_stat	432.6
RAW_2_ks_stat	428.4
RAW_2_bartlett_stat	422.2
RAW_9_higuchi_fd_diff	403.8
RAW_12_rpt_cost_rank_left	386.4
RAW_1_stats_theil_sen_slope_left	378.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_	377.2
RAW_10_ratio_beyond_r_sigma_1_5	372.8
RAW_4_autocorr_lag1_diff	370.0
RAW_11_param_5_diff	368.0
RAW_4_autocorr_lag1_ratio	367.2
RAW_10_ratio_value_number_to_time_series_length	350.8
RAW_8_sample_entropy_1	347.2
RAW_1_stats_std_whole	341.8
RAW_1_stats_mean_whole	339.4
RAW_2_kpss_stat_whole	336.4
RAW_8_hjorth_complexity_diff	333.4
RAW_1_stats_median_whole	315.2
RAW_8_sample_entropy_diff	310.4
RAW_2_ks_pvalue	308.2
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_	303.4
RAW_8_lziv_complexity_1	299.6
RAW_12_rpt_cost_cosine_left	299.4
RAW_1_stats_skew_right	298.2
RAW_2_ttest_pvalue	294.6
RAW_1_stats_kurt_left	293.4
RAW_8_perm_entropy_1	287.6
RAW_8_approx_entropy_0	281.2
RAW_1_stats_kurt_right	281.0
RAW_1_stats_mean_of_rolling_std_ratio	279.0
RAW_2_wilcoxon_stat	271.0
RAW_1_stats_mean_right	268.0
RAW_2_levene_stat	266.6
RAW_1_stats_mean_of_rolling_std_whole	266.0
RAW_1_stats_kurt_whole	265.8
RAW_10_linear_trend_attr_rvalue_	263.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_	263.4
RAW_3_sum_ratio	260.4
RAW_1_stats_mean_ratio	253.0
RAW_1_stats_range_ratio	252.2
RAW_2_bartlett_pvalue	250.2
RAW_1_stats_median_diff	249.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_	247.6
RAW_1_stats_median_left	245.4
RAW_1_stats_cv_diff	245.4
RAW_10_quantile_0_6	243.8
RAW_8_lziv_complexity_diff	237.8
RAW_9_katz_fd_diff	237.2
RAW_10_fft_coefficient_attr_imag_coeff_3	237.0
RAW_12_rpt_cost_cosine_right	229.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_	228.4
RAW_10_last_location_of_maximum	225.8
RAW_1_stats_cv_right	223.2
RAW_1_stats_kurt_ratio	220.8
RAW_8_cond_entropy_diff	220.8
RAW_2_kpss_stat_left	215.2
RAW_1_stats_median_right	213.8
RAW_2_kpss_stat_ratio	208.4
