feature	importance
RAW_1_stats_cv_whole_mul_RAW_1_stats_std_whole	3115.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_left	1919.6
RAW_3_cumsum_max_ratio_to_whole_left	1904.2
RAW_12_rpt_cost_cosine_whole	1850.2
RAW_10_fft_coefficient_attr_imag_coeff_1_ratio_to_whole_right	1838.8
RAW_8_sample_entropy_contribution_right	1773.2
RAW_1_stats_median_ratio	1754.4
RAW_10_linear_trend_attr_rvalue_ratio	1742.6
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	1737.0
RAW_8_perm_entropy_left	1692.4
RAW_10_quantile_0_4_contribution_left	1654.6
RAW_8_sample_entropy_whole	1643.4
RAW_8_sample_entropy_left	1635.2
RAW_11_param_3_right	1634.8
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio_to_whole_left	1622.4
RAW_1_stats_cv_whole	1607.0
RAW_1_stats_median_whole	1590.4
RAW_4_autocorr_lag1_diff	1581.2
RAW_10_fft_coefficient_attr_imag_coeff_1_whole	1573.0
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_mean_diff	1559.0
RAW_1_stats_min_diff	1556.8
RAW_4_autocorr_lag1_ratio	1545.4
RAW_8_katz_fd_whole	1538.8
RAW_2_ttest_pvalue	1538.2
RAW_10_quantile_0_6_ratio_to_whole_left	1521.6
RAW_8_sample_entropy_left_mul_RAW_2_ks_stat	1467.6
RAW_10_fft_coefficient_attr_imag_coeff_1_left	1466.4
RAW_10_agg_linear_trend_attr_rvalue_chunk_len_50_f_agg_max_ratio	1457.6
RAW_10_linear_trend_attr_intercept_ratio	1445.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_ratio_to_whole_right	1444.2
RAW_10_quantile_0_4_right	1380.8
RAW_2_ad_stat	1337.2
RAW_1_stats_kurt_left	1314.6
RAW_2_adf_icbest_left	1311.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_contribution_left	1298.4
RAW_8_svd_entropy_ratio_to_whole_left	1290.0
RAW_1_stats_mean_whole	1250.4
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	1229.4
RAW_1_stats_kurt_whole	1202.6
RAW_1_stats_mean_right	1160.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right	1018.6
RAW_11_param_0_whole	1010.4
RAW_2_levene_stat	958.2
RAW_1_stats_cv_whole_mul_RAW_10_quantile_0_4_whole	852.6
RAW_10_ratio_value_number_to_time_series_length_whole	835.0
RAW_10_quantile_0_4_whole_mul_RAW_2_bartlett_pvalue	814.6
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_left	792.6
RAW_2_bartlett_pvalue	709.8
RAW_2_bartlett_stat	673.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	671.6
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	664.4
RAW_2_levene_pvalue	656.4
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	584.8
RAW_2_ad_pvalue	494.8
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left	424.6
RAW_8_sample_entropy_left_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	394.6
RAW_1_stats_cv_whole_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	384.6
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_left_mul_RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	309.8
RAW_2_ks_stat_mul_RAW_10_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	292.0
